"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2020-06-29,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-29,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-06-30,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-01,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-02,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-03,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-04,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-05,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-06,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-07,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-08,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-09,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-10,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-11,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-12,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-13,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-14,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-15,0S,NA,NA,NA,NA,NA,NA,NA
2020-07-15,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-15,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2020-07-15,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
