"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2023-09-21,14H 0M 0S,80,6,20,2,39,NA
2023-09-21,15H 0M 0S,55,4,20,2,40,NA
2023-09-21,16H 0M 0S,41,5,19,2,40,NA
2023-09-21,17H 0M 0S,39,4,18,2,40,NA
2023-09-21,18H 0M 0S,28,8,18,2,40,NA
2023-09-21,19H 0M 0S,20,9,18,2,40,NA
2023-09-21,20H 0M 0S,17,11,18,2,39,NA
2023-09-21,21H 0M 0S,13,12,18,2,40,NA
2023-09-21,22H 0M 0S,11,10,18,2,41,NA
2023-09-21,23H 0M 0S,14,8,18,2,43,NA
2023-09-22,0S,14,6,18,2,43,72
2023-09-22,1H 0M 0S,10,6,18,2,43,73
2023-09-22,2H 0M 0S,8,8,18,2,43,73
2023-09-22,3H 0M 0S,11,7,18,2,43,NA
2023-09-22,4H 0M 0S,9,6,18,2,41,NA
2023-09-22,5H 0M 0S,9,7,17,2,41,NA
2023-09-22,6H 0M 0S,8,8,17,2,41,72
2023-09-22,7H 0M 0S,5,10,17,2,41,72
2023-09-22,8H 0M 0S,5,10,17,2,40,72
2023-09-22,9H 0M 0S,7,16,18,2,40,72
2023-09-22,10H 0M 0S,11,18,19,2,41,72
2023-09-22,11H 0M 0S,21,13,19,2,43,72
2023-09-22,12H 0M 0S,30,6,20,2,43,72
2023-09-22,13H 0M 0S,39,8,20,2,41,70
2023-09-22,14H 0M 0S,63,8,20,2,41,69
2023-09-22,15H 0M 0S,96,5,20,2,41,69
2023-09-22,16H 0M 0S,NA,NA,20,2,41,69
2023-09-22,17H 0M 0S,37,6,20,2,43,69
2023-09-22,18H 0M 0S,28,7,18,2,43,69
2023-09-22,19H 0M 0S,14,10,18,2,43,69
2023-09-22,20H 0M 0S,11,11,18,2,43,69
2023-09-22,21H 0M 0S,12,10,19,2,43,69
2023-09-22,22H 0M 0S,14,8,19,2,41,67
2023-09-22,23H 0M 0S,14,6,19,2,41,69
2023-09-23,0S,11,6,18,2,41,69
2023-09-23,1H 0M 0S,6,9,18,2,40,67
2023-09-23,2H 0M 0S,6,10,19,2,40,67
2023-09-23,3H 0M 0S,5,10,18,2,40,66
2023-09-23,4H 0M 0S,1,11,18,2,43,67
2023-09-23,5H 0M 0S,1,12,18,2,43,69
2023-09-23,6H 0M 0S,1,10,18,2,45,70
2023-09-23,7H 0M 0S,2,8,18,4,51,70
2023-09-23,8H 0M 0S,4,8,19,4,52,70
2023-09-23,9H 0M 0S,8,8,19,4,51,70
2023-09-23,10H 0M 0S,18,7,19,2,44,70
2023-09-23,11H 0M 0S,25,7,20,2,43,70
2023-09-23,12H 0M 0S,30,5,19,2,43,69
2023-09-23,13H 0M 0S,36,3,19,2,41,70
2023-09-23,14H 0M 0S,40,5,19,2,41,69
2023-09-23,15H 0M 0S,69,5,19,2,41,69
2023-09-23,16H 0M 0S,73,3,18,2,41,70
2023-09-23,17H 0M 0S,61,3,18,2,41,70
2023-09-23,18H 0M 0S,45,3,17,2,43,72
2023-09-23,19H 0M 0S,40,3,17,2,41,72
2023-09-23,20H 0M 0S,24,8,17,2,41,72
2023-09-23,21H 0M 0S,18,6,17,2,41,NA
2023-09-23,22H 0M 0S,13,8,17,2,41,NA
2023-09-23,23H 0M 0S,7,9,18,2,41,NA
2023-09-24,0S,6,9,18,2,43,NA
2023-09-24,1H 0M 0S,5,9,18,2,44,72
2023-09-24,2H 0M 0S,5,7,18,2,44,72
2023-09-24,3H 0M 0S,6,7,18,2,44,72
2023-09-24,4H 0M 0S,2,8,18,2,43,72
2023-09-24,5H 0M 0S,6,6,18,2,41,69
2023-09-24,6H 0M 0S,4,7,18,2,40,67
2023-09-24,7H 0M 0S,3,8,18,2,39,66
2023-09-24,8H 0M 0S,7,6,18,2,38,64
2023-09-24,9H 0M 0S,13,5,18,2,38,64
2023-09-24,10H 0M 0S,16,6,18,2,38,64
2023-09-24,11H 0M 0S,24,8,18,2,36,64
2023-09-24,12H 0M 0S,37,7,18,2,38,NA
2023-09-24,13H 0M 0S,45,6,18,2,38,64
2023-09-24,14H 0M 0S,65,4,18,2,38,66
2023-09-24,15H 0M 0S,71,3,18,2,38,64
2023-09-24,16H 0M 0S,46,2,18,2,38,64
2023-09-24,17H 0M 0S,40,1,17,2,36,64
2023-09-24,18H 0M 0S,40,1,17,2,36,63
2023-09-24,19H 0M 0S,35,4,17,2,36,63
2023-09-24,20H 0M 0S,16,6,17,2,36,63
2023-09-24,21H 0M 0S,11,8,17,2,36,61
2023-09-24,22H 0M 0S,11,6,17,2,35,60
2023-09-24,23H 0M 0S,11,6,17,2,34,60
2023-09-25,0S,11,6,17,2,34,60
2023-09-25,1H 0M 0S,14,3,17,2,33,58
2023-09-25,2H 0M 0S,13,3,17,2,31,58
2023-09-25,3H 0M 0S,14,3,17,2,31,58
2023-09-25,4H 0M 0S,14,3,17,2,30,57
2023-09-25,5H 0M 0S,10,9,16,2,29,NA
2023-09-25,6H 0M 0S,6,13,16,2,29,NA
2023-09-25,7H 0M 0S,5,10,16,2,29,NA
2023-09-25,8H 0M 0S,10,9,16,2,29,NA
2023-09-25,9H 0M 0S,15,8,17,2,28,NA
2023-09-25,10H 0M 0S,20,6,17,2,28,NA
2023-09-25,11H 0M 0S,25,5,17,2,28,NA
2023-09-25,12H 0M 0S,27,4,17,2,28,NA
2023-09-25,13H 0M 0S,28,3,17,2,28,NA
2023-09-25,14H 0M 0S,29,3,17,2,26,NA
2023-09-25,15H 0M 0S,30,4,17,2,28,NA
2023-09-25,16H 0M 0S,29,4,17,2,26,NA
2023-09-25,17H 0M 0S,27,4,17,2,26,NA
2023-09-25,18H 0M 0S,26,3,16,2,26,NA
2023-09-25,19H 0M 0S,23,4,16,2,28,NA
2023-09-25,20H 0M 0S,15,8,16,2,29,NA
2023-09-25,21H 0M 0S,15,8,17,2,29,NA
2023-09-25,22H 0M 0S,14,8,17,2,29,NA
2023-09-25,23H 0M 0S,16,6,17,2,29,NA
2023-09-26,0S,16,5,17,2,29,NA
2023-09-26,1H 0M 0S,17,5,17,2,29,NA
2023-09-26,2H 0M 0S,19,3,17,2,29,57
2023-09-26,3H 0M 0S,19,2,17,2,29,57
2023-09-26,4H 0M 0S,17,4,16,2,29,58
2023-09-26,5H 0M 0S,20,5,16,2,29,58
2023-09-26,6H 0M 0S,24,3,16,2,29,58
2023-09-26,7H 0M 0S,19,8,16,2,29,58
2023-09-26,8H 0M 0S,17,8,16,2,29,58
2023-09-26,9H 0M 0S,21,8,16,2,29,58
2023-09-26,10H 0M 0S,26,7,16,2,29,58
2023-09-26,11H 0M 0S,31,6,17,2,30,57
2023-09-26,12H 0M 0S,34,6,17,2,30,58
2023-09-26,13H 0M 0S,34,5,17,2,31,57
2023-09-26,14H 0M 0S,36,5,17,2,33,57
2023-09-26,15H 0M 0S,43,4,17,2,36,57
2023-09-26,16H 0M 0S,38,5,17,2,39,57
2023-09-26,17H 0M 0S,44,4,17,2,39,57
2023-09-26,18H 0M 0S,31,7,17,2,38,57
2023-09-26,19H 0M 0S,26,7,17,2,38,57
2023-09-26,20H 0M 0S,14,9,17,2,38,58
2023-09-26,21H 0M 0S,15,9,17,2,38,58
2023-09-26,22H 0M 0S,19,6,17,2,38,58
2023-09-26,23H 0M 0S,16,7,17,2,38,58
2023-09-27,0S,14,8,18,2,38,58
2023-09-27,1H 0M 0S,17,7,18,2,38,60
2023-09-27,2H 0M 0S,16,6,17,2,38,58
2023-09-27,3H 0M 0S,17,5,17,2,38,60
2023-09-27,4H 0M 0S,19,4,17,2,38,60
2023-09-27,5H 0M 0S,11,7,17,2,38,60
2023-09-27,6H 0M 0S,6,10,17,2,39,60
2023-09-27,7H 0M 0S,6,13,17,2,39,60
2023-09-27,8H 0M 0S,10,10,17,2,39,60
2023-09-27,9H 0M 0S,13,10,17,2,39,60
2023-09-27,10H 0M 0S,18,9,17,2,40,60
2023-09-27,11H 0M 0S,26,6,18,2,39,NA
2023-09-27,12H 0M 0S,36,4,18,2,38,NA
2023-09-27,13H 0M 0S,41,8,18,2,38,NA
2023-09-27,14H 0M 0S,73,5,18,2,36,NA
2023-09-27,15H 0M 0S,92,5,18,2,34,NA
2023-09-27,16H 0M 0S,96,4,18,2,34,NA
2023-09-27,17H 0M 0S,67,4,18,2,35,NA
2023-09-27,18H 0M 0S,45,4,17,2,35,NA
2023-09-27,19H 0M 0S,37,6,17,2,35,NA
2023-09-27,20H 0M 0S,19,9,17,2,34,NA
2023-09-27,21H 0M 0S,17,8,18,2,35,NA
2023-09-27,22H 0M 0S,17,7,18,2,35,NA
2023-09-27,23H 0M 0S,16,7,17,2,35,NA
2023-09-28,0S,16,6,17,2,35,NA
2023-09-28,1H 0M 0S,13,8,17,2,35,NA
2023-09-28,2H 0M 0S,11,8,17,2,35,NA
2023-09-28,3H 0M 0S,16,6,17,2,36,NA
2023-09-28,4H 0M 0S,16,4,17,2,36,NA
2023-09-28,5H 0M 0S,14,5,17,2,36,NA
2023-09-28,6H 0M 0S,10,8,17,2,36,64
2023-09-28,7H 0M 0S,7,12,17,2,36,64
2023-09-28,8H 0M 0S,8,11,17,2,38,64
2023-09-28,9H 0M 0S,16,10,17,2,38,64
2023-09-28,10H 0M 0S,21,8,18,2,38,64
2023-09-28,11H 0M 0S,29,9,18,2,39,64
2023-09-28,12H 0M 0S,36,10,18,2,39,66
2023-09-28,13H 0M 0S,57,7,18,2,40,66
2023-09-28,14H 0M 0S,69,5,18,2,40,66
2023-09-28,15H 0M 0S,94,5,18,2,39,66
2023-09-28,16H 0M 0S,103,6,18,2,38,64
2023-09-28,17H 0M 0S,92,4,18,2,36,63
2023-09-28,18H 0M 0S,44,4,17,2,38,64
2023-09-28,19H 0M 0S,41,4,17,2,38,64
2023-09-28,20H 0M 0S,25,10,17,2,38,66
2023-09-28,21H 0M 0S,14,10,17,2,38,64
2023-09-28,22H 0M 0S,14,9,17,2,38,66
2023-09-28,23H 0M 0S,16,8,18,2,38,64
2023-09-29,0S,17,5,17,2,38,64
2023-09-29,1H 0M 0S,14,7,17,2,38,66
2023-09-29,2H 0M 0S,10,8,18,2,38,66
2023-09-29,3H 0M 0S,13,6,18,2,38,66
2023-09-29,4H 0M 0S,8,7,17,2,38,66
2023-09-29,5H 0M 0S,6,8,17,2,39,66
2023-09-29,6H 0M 0S,6,9,17,2,39,67
2023-09-29,7H 0M 0S,7,10,17,2,39,67
2023-09-29,8H 0M 0S,7,10,17,2,39,67
2023-09-29,9H 0M 0S,11,13,18,2,40,66
2023-09-29,10H 0M 0S,21,9,18,2,40,66
2023-09-29,11H 0M 0S,28,8,18,2,40,66
2023-09-29,12H 0M 0S,37,6,18,2,40,64
2023-09-29,13H 0M 0S,40,6,18,2,40,64
2023-09-29,14H 0M 0S,53,3,18,2,40,64
2023-09-29,15H 0M 0S,55,4,18,2,39,64
2023-09-29,16H 0M 0S,92,4,18,2,39,64
2023-09-29,17H 0M 0S,90,4,18,2,41,66
2023-09-29,18H 0M 0S,33,6,17,2,43,66
2023-09-29,19H 0M 0S,21,10,17,2,43,66
2023-09-29,20H 0M 0S,21,9,17,2,44,66
2023-09-29,21H 0M 0S,19,10,17,2,43,66
2023-09-29,22H 0M 0S,19,9,17,2,43,66
2023-09-29,23H 0M 0S,19,8,18,2,43,66
2023-09-30,0S,18,6,18,2,44,66
2023-09-30,1H 0M 0S,14,8,18,2,44,66
2023-09-30,2H 0M 0S,19,6,18,2,44,66
2023-09-30,3H 0M 0S,17,6,18,2,43,64
2023-09-30,4H 0M 0S,12,7,17,2,44,66
2023-09-30,5H 0M 0S,15,5,17,2,43,64
2023-09-30,6H 0M 0S,10,8,17,2,43,66
2023-09-30,7H 0M 0S,5,11,17,2,43,66
2023-09-30,8H 0M 0S,8,10,17,2,43,66
2023-09-30,9H 0M 0S,NA,NA,17,2,43,66
2023-09-30,10H 0M 0S,20,10,17,2,43,66
2023-09-30,11H 0M 0S,29,10,18,2,43,67
2023-09-30,12H 0M 0S,39,10,18,2,44,69
2023-09-30,13H 0M 0S,59,12,19,2,45,70
2023-09-30,14H 0M 0S,105,8,19,2,51,72
2023-09-30,15H 0M 0S,108,8,19,2,52,73
2023-09-30,16H 0M 0S,103,5,19,2,54,73
2023-09-30,17H 0M 0S,65,5,19,2,51,72
2023-09-30,18H 0M 0S,43,3,19,2,45,72
2023-09-30,19H 0M 0S,32,5,18,4,45,75
2023-09-30,20H 0M 0S,16,10,18,4,52,76
2023-09-30,21H 0M 0S,14,9,18,4,55,81
2023-09-30,22H 0M 0S,13,8,18,4,55,81
2023-09-30,23H 0M 0S,11,9,18,4,54,82
2023-10-01,0S,13,8,18,4,52,84
2023-10-01,1H 0M 0S,15,7,18,4,51,84
2023-10-01,2H 0M 0S,11,7,18,4,51,84
2023-10-01,3H 0M 0S,8,8,19,4,52,85
2023-10-01,4H 0M 0S,13,5,18,4,52,85
2023-10-01,5H 0M 0S,NA,NA,18,4,52,85
2023-10-01,6H 0M 0S,14,5,18,4,52,85
2023-10-01,7H 0M 0S,14,6,18,4,52,85
2023-10-01,8H 0M 0S,16,6,18,4,51,85
2023-10-01,9H 0M 0S,19,6,17,4,51,85
2023-10-01,10H 0M 0S,24,6,17,4,45,85
2023-10-01,11H 0M 0S,32,6,17,4,45,85
2023-10-01,12H 0M 0S,41,5,17,4,44,NA
2023-10-01,13H 0M 0S,46,4,18,4,43,NA
2023-10-01,14H 0M 0S,41,4,18,4,41,NA
2023-10-01,15H 0M 0S,40,3,18,4,40,NA
2023-10-01,16H 0M 0S,41,2,18,4,40,NA
2023-10-01,17H 0M 0S,39,1,17,4,40,NA
2023-10-01,18H 0M 0S,32,6,17,4,39,NA
2023-10-01,19H 0M 0S,24,6,17,2,41,NA
2023-10-01,20H 0M 0S,15,13,17,2,40,NA
2023-10-01,21H 0M 0S,13,12,18,2,38,NA
2023-10-01,22H 0M 0S,18,7,18,2,38,NA
2023-10-01,23H 0M 0S,14,9,18,2,38,NA
2023-10-02,0S,10,8,18,2,39,NA
2023-10-02,1H 0M 0S,12,4,19,2,39,NA
2023-10-02,2H 0M 0S,11,4,19,2,39,NA
2023-10-02,3H 0M 0S,8,5,18,2,39,NA
2023-10-02,4H 0M 0S,11,3,18,2,39,NA
2023-10-02,5H 0M 0S,7,5,18,2,39,82
2023-10-02,6H 0M 0S,11,5,17,2,39,82
2023-10-02,7H 0M 0S,6,8,17,2,39,84
2023-10-02,8H 0M 0S,8,10,17,2,40,82
2023-10-02,9H 0M 0S,12,8,17,2,40,82
2023-10-02,10H 0M 0S,19,8,18,2,41,84
2023-10-02,11H 0M 0S,26,7,18,2,40,82
2023-10-02,12H 0M 0S,36,8,18,2,40,82
2023-10-02,13H 0M 0S,43,8,19,2,41,82
2023-10-02,14H 0M 0S,41,4,19,2,41,84
2023-10-02,15H 0M 0S,31,4,19,2,41,84
2023-10-02,16H 0M 0S,28,6,19,2,41,NA
2023-10-02,17H 0M 0S,25,9,19,2,41,NA
2023-10-02,18H 0M 0S,19,11,19,2,40,NA
2023-10-02,19H 0M 0S,14,10,19,2,38,NA
2023-10-02,20H 0M 0S,9,12,19,2,39,NA
2023-10-02,21H 0M 0S,7,12,19,2,39,NA
2023-10-02,22H 0M 0S,5,13,19,2,39,NA
2023-10-02,23H 0M 0S,9,10,19,2,39,NA
2023-10-03,0S,8,8,19,2,40,NA
2023-10-03,1H 0M 0S,6,7,19,2,40,NA
2023-10-03,2H 0M 0S,6,6,19,2,38,NA
2023-10-03,3H 0M 0S,3,6,19,2,38,NA
2023-10-03,4H 0M 0S,1,7,19,2,38,NA
2023-10-03,5H 0M 0S,4,7,18,2,36,NA
2023-10-03,6H 0M 0S,1,8,18,2,35,NA
2023-10-03,7H 0M 0S,1,8,18,2,35,NA
2023-10-03,8H 0M 0S,4,7,18,2,35,NA
2023-10-03,9H 0M 0S,8,7,19,2,34,NA
2023-10-03,10H 0M 0S,14,13,19,2,34,NA
2023-10-03,11H 0M 0S,24,10,20,2,35,NA
2023-10-03,12H 0M 0S,31,4,20,2,34,NA
2023-10-03,13H 0M 0S,34,6,20,2,34,NA
2023-10-03,14H 0M 0S,34,3,19,2,33,NA
2023-10-03,15H 0M 0S,33,4,19,2,30,NA
2023-10-03,16H 0M 0S,28,3,19,2,31,NA
2023-10-03,17H 0M 0S,30,2,18,2,30,NA
2023-10-03,18H 0M 0S,25,6,18,2,31,NA
2023-10-03,19H 0M 0S,12,11,17,2,33,NA
2023-10-03,20H 0M 0S,4,17,18,2,34,NA
2023-10-03,21H 0M 0S,7,14,18,2,34,NA
2023-10-03,22H 0M 0S,7,12,18,2,34,NA
2023-10-03,23H 0M 0S,9,10,19,2,33,NA
2023-10-04,0S,8,10,19,2,33,NA
2023-10-04,1H 0M 0S,10,7,19,2,33,NA
2023-10-04,2H 0M 0S,10,5,19,2,33,NA
2023-10-04,3H 0M 0S,9,7,19,2,31,NA
2023-10-04,4H 0M 0S,6,8,19,2,33,NA
2023-10-04,5H 0M 0S,3,9,19,2,33,NA
2023-10-04,6H 0M 0S,1,8,18,2,34,NA
2023-10-04,7H 0M 0S,1,6,19,2,34,NA
2023-10-04,8H 0M 0S,2,8,19,2,34,NA
2023-10-04,9H 0M 0S,5,9,20,2,35,NA
2023-10-04,10H 0M 0S,12,9,21,2,34,NA
2023-10-04,11H 0M 0S,24,7,21,2,33,NA
2023-10-04,12H 0M 0S,34,6,21,2,34,NA
2023-10-04,13H 0M 0S,44,5,21,2,34,NA
2023-10-04,14H 0M 0S,41,2,20,2,34,NA
2023-10-04,15H 0M 0S,35,2,20,2,34,NA
2023-10-04,16H 0M 0S,34,3,19,2,34,NA
2023-10-04,17H 0M 0S,35,2,18,2,35,NA
2023-10-04,18H 0M 0S,32,3,17,2,34,NA
2023-10-04,19H 0M 0S,24,5,17,2,33,NA
2023-10-04,20H 0M 0S,17,11,17,2,28,NA
2023-10-04,21H 0M 0S,10,15,18,2,28,NA
2023-10-04,22H 0M 0S,11,10,18,2,28,NA
2023-10-04,23H 0M 0S,3,15,18,2,30,NA
2023-10-05,0S,4,10,19,2,30,NA
2023-10-05,1H 0M 0S,8,7,19,2,30,NA
2023-10-05,2H 0M 0S,6,8,19,2,30,NA
2023-10-05,3H 0M 0S,3,11,19,2,31,NA
2023-10-05,4H 0M 0S,4,8,19,2,31,NA
2023-10-05,5H 0M 0S,2,7,18,2,31,NA
2023-10-05,6H 0M 0S,1,9,18,2,33,NA
2023-10-05,7H 0M 0S,1,8,18,2,34,NA
2023-10-05,8H 0M 0S,2,8,19,2,35,NA
2023-10-05,9H 0M 0S,7,11,20,2,35,NA
2023-10-05,10H 0M 0S,15,11,20,2,36,NA
2023-10-05,11H 0M 0S,24,10,20,2,36,69
2023-10-05,12H 0M 0S,34,9,21,2,36,69
2023-10-05,13H 0M 0S,61,9,21,2,38,70
2023-10-05,14H 0M 0S,103,6,21,2,39,72
2023-10-05,15H 0M 0S,63,3,20,2,40,72
2023-10-05,16H 0M 0S,42,2,20,2,40,72
2023-10-05,17H 0M 0S,39,2,19,2,40,72
2023-10-05,18H 0M 0S,39,3,18,2,40,72
2023-10-05,19H 0M 0S,40,5,18,2,41,73
2023-10-05,20H 0M 0S,24,8,18,2,41,75
2023-10-05,21H 0M 0S,15,13,18,2,41,NA
2023-10-05,22H 0M 0S,9,15,18,2,41,NA
2023-10-05,23H 0M 0S,12,10,18,2,40,NA
2023-10-06,0S,5,12,18,2,39,NA
2023-10-06,1H 0M 0S,10,6,19,2,39,NA
2023-10-06,2H 0M 0S,17,3,19,2,40,NA
2023-10-06,3H 0M 0S,17,2,18,2,39,NA
2023-10-06,4H 0M 0S,13,4,18,2,39,NA
2023-10-06,5H 0M 0S,9,5,18,2,38,NA
2023-10-06,6H 0M 0S,10,6,17,2,36,NA
2023-10-06,7H 0M 0S,6,9,17,2,34,NA
2023-10-06,8H 0M 0S,9,8,17,2,33,NA
2023-10-06,9H 0M 0S,14,8,17,2,33,NA
2023-10-06,10H 0M 0S,19,8,18,2,31,NA
2023-10-06,11H 0M 0S,28,5,18,2,31,NA
2023-10-06,12H 0M 0S,32,8,18,2,30,NA
2023-10-06,13H 0M 0S,39,4,18,2,29,NA
2023-10-06,14H 0M 0S,43,5,19,2,26,NA
2023-10-06,15H 0M 0S,63,4,19,2,26,NA
2023-10-06,16H 0M 0S,82,5,18,2,25,NA
2023-10-06,17H 0M 0S,39,5,18,2,26,NA
2023-10-06,18H 0M 0S,24,7,18,2,26,NA
2023-10-06,19H 0M 0S,17,8,18,2,28,NA
2023-10-06,20H 0M 0S,14,8,18,2,29,NA
2023-10-06,21H 0M 0S,14,5,18,2,29,NA
2023-10-06,22H 0M 0S,13,5,18,2,29,NA
2023-10-06,23H 0M 0S,9,9,18,2,29,NA
2023-10-07,0S,12,7,18,2,29,NA
2023-10-07,1H 0M 0S,14,6,18,2,29,NA
2023-10-07,2H 0M 0S,16,3,18,2,28,NA
2023-10-07,3H 0M 0S,15,3,18,2,28,NA
2023-10-07,4H 0M 0S,16,3,17,2,28,NA
2023-10-07,5H 0M 0S,16,3,17,2,28,NA
2023-10-07,6H 0M 0S,11,7,17,2,28,NA
2023-10-07,7H 0M 0S,9,10,17,2,26,NA
2023-10-07,8H 0M 0S,11,7,17,2,26,NA
2023-10-07,9H 0M 0S,18,5,17,2,26,NA
2023-10-07,10H 0M 0S,20,5,17,2,26,NA
2023-10-07,11H 0M 0S,24,4,17,2,26,NA
2023-10-07,12H 0M 0S,25,3,18,2,26,NA
2023-10-07,13H 0M 0S,25,4,18,2,28,NA
2023-10-07,14H 0M 0S,24,4,18,2,29,NA
2023-10-07,15H 0M 0S,27,2,18,2,29,NA
2023-10-07,16H 0M 0S,26,4,18,2,29,NA
2023-10-07,17H 0M 0S,24,3,18,2,28,NA
2023-10-07,18H 0M 0S,20,6,18,2,26,NA
2023-10-07,19H 0M 0S,19,6,18,2,24,NA
2023-10-07,20H 0M 0S,21,6,18,2,23,NA
2023-10-07,21H 0M 0S,24,5,18,2,21,NA
2023-10-07,22H 0M 0S,25,4,18,2,21,NA
2023-10-07,23H 0M 0S,24,4,18,2,21,NA
2023-10-08,0S,24,5,18,2,20,NA
2023-10-08,1H 0M 0S,24,3,18,2,21,NA
2023-10-08,2H 0M 0S,23,4,17,2,21,NA
2023-10-08,3H 0M 0S,23,3,17,2,21,NA
2023-10-08,4H 0M 0S,24,3,17,2,21,NA
2023-10-08,5H 0M 0S,24,3,17,2,21,NA
2023-10-08,6H 0M 0S,23,5,17,2,21,NA
2023-10-08,7H 0M 0S,21,7,17,2,21,NA
2023-10-08,8H 0M 0S,21,4,17,2,23,NA
2023-10-08,9H 0M 0S,21,6,17,2,23,NA
2023-10-08,10H 0M 0S,23,5,17,2,21,NA
2023-10-08,11H 0M 0S,25,4,17,2,21,NA
2023-10-08,12H 0M 0S,28,3,17,2,21,NA
2023-10-08,13H 0M 0S,29,3,17,2,20,NA
2023-10-08,14H 0M 0S,29,4,17,2,19,NA
2023-10-08,15H 0M 0S,24,4,17,2,20,NA
2023-10-08,16H 0M 0S,21,5,18,2,21,NA
2023-10-08,17H 0M 0S,16,8,18,2,20,NA
2023-10-08,18H 0M 0S,14,7,18,2,20,NA
2023-10-08,19H 0M 0S,10,9,18,2,19,NA
2023-10-08,20H 0M 0S,16,7,18,2,19,NA
2023-10-08,21H 0M 0S,18,5,19,2,18,NA
2023-10-08,22H 0M 0S,11,9,19,2,18,NA
2023-10-08,23H 0M 0S,13,7,19,2,18,NA
2023-10-09,0S,14,7,19,2,18,NA
2023-10-09,1H 0M 0S,15,5,19,2,NA,NA
2023-10-09,2H 0M 0S,14,5,19,2,NA,NA
2023-10-09,3H 0M 0S,9,6,18,2,16,NA
2023-10-09,4H 0M 0S,5,8,18,2,16,NA
2023-10-09,5H 0M 0S,11,5,18,2,16,NA
2023-10-09,6H 0M 0S,6,8,18,2,16,NA
2023-10-09,7H 0M 0S,2,10,18,2,16,NA
2023-10-09,8H 0M 0S,2,10,18,2,18,NA
2023-10-09,9H 0M 0S,7,12,19,2,18,NA
2023-10-09,10H 0M 0S,15,9,19,2,19,NA
2023-10-09,11H 0M 0S,19,6,20,2,19,NA
2023-10-09,12H 0M 0S,23,3,19,2,19,NA
2023-10-09,13H 0M 0S,23,2,19,2,19,NA
2023-10-09,14H 0M 0S,20,3,19,2,19,NA
2023-10-09,15H 0M 0S,16,4,19,2,19,NA
2023-10-09,16H 0M 0S,16,5,19,2,18,NA
2023-10-09,17H 0M 0S,16,5,18,2,18,NA
2023-10-09,18H 0M 0S,12,7,18,2,19,NA
2023-10-09,19H 0M 0S,11,6,18,2,20,NA
2023-10-09,20H 0M 0S,3,13,18,2,20,NA
2023-10-09,21H 0M 0S,6,9,19,2,20,NA
2023-10-09,22H 0M 0S,11,4,19,2,21,NA
2023-10-09,23H 0M 0S,11,3,19,2,21,NA
2023-10-10,0S,13,1,19,2,21,NA
2023-10-10,1H 0M 0S,14,0,19,2,21,NA
2023-10-10,2H 0M 0S,14,0,18,2,20,NA
2023-10-10,3H 0M 0S,14,NA,18,2,20,NA
2023-10-10,4H 0M 0S,15,NA,17,2,NA,NA
2023-10-10,5H 0M 0S,14,0,17,2,NA,NA
2023-10-10,6H 0M 0S,13,1,16,2,NA,NA
2023-10-10,7H 0M 0S,11,4,16,2,NA,NA
2023-10-10,8H 0M 0S,4,9,16,2,NA,NA
2023-10-10,9H 0M 0S,5,8,17,2,NA,NA
2023-10-10,10H 0M 0S,9,5,17,2,NA,NA
2023-10-10,11H 0M 0S,12,3,18,2,NA,NA
2023-10-10,12H 0M 0S,14,2,18,2,NA,NA
2023-10-10,13H 0M 0S,16,1,18,2,NA,NA
2023-10-10,14H 0M 0S,19,1,18,2,NA,NA
2023-10-10,15H 0M 0S,19,1,18,2,NA,NA
2023-10-10,16H 0M 0S,19,1,18,2,NA,NA
2023-10-10,17H 0M 0S,18,2,17,2,NA,NA
2023-10-10,18H 0M 0S,14,2,17,2,NA,NA
2023-10-10,19H 0M 0S,11,3,17,2,NA,NA
2023-10-10,20H 0M 0S,9,5,17,2,NA,NA
2023-10-10,21H 0M 0S,9,4,17,2,NA,NA
2023-10-10,22H 0M 0S,9,3,17,2,NA,NA
2023-10-10,23H 0M 0S,9,3,17,2,NA,NA
2023-10-11,0S,9,2,17,2,NA,NA
2023-10-11,1H 0M 0S,10,1,17,2,NA,NA
2023-10-11,2H 0M 0S,12,0,17,2,NA,NA
2023-10-11,3H 0M 0S,13,NA,17,2,NA,NA
2023-10-11,4H 0M 0S,13,0,17,2,NA,NA
2023-10-11,5H 0M 0S,11,0,16,2,NA,NA
2023-10-11,6H 0M 0S,11,1,16,2,NA,NA
2023-10-11,7H 0M 0S,10,2,16,2,NA,NA
2023-10-11,8H 0M 0S,8,5,16,2,NA,NA
2023-10-11,9H 0M 0S,9,5,16,2,NA,NA
2023-10-11,10H 0M 0S,11,3,17,2,NA,NA
2023-10-11,11H 0M 0S,12,2,17,2,NA,NA
2023-10-11,12H 0M 0S,13,1,17,2,NA,NA
2023-10-11,13H 0M 0S,14,1,17,2,NA,NA
2023-10-11,14H 0M 0S,15,1,17,2,NA,NA
2023-10-11,15H 0M 0S,14,1,17,2,NA,NA
2023-10-11,16H 0M 0S,14,1,17,2,NA,NA
2023-10-11,17H 0M 0S,14,2,17,2,NA,NA
2023-10-11,18H 0M 0S,15,3,17,2,NA,NA
2023-10-11,19H 0M 0S,10,6,17,2,NA,NA
2023-10-11,20H 0M 0S,7,6,17,2,NA,NA
2023-10-11,21H 0M 0S,6,7,17,2,NA,NA
2023-10-11,22H 0M 0S,9,4,17,2,NA,NA
2023-10-11,23H 0M 0S,10,2,18,2,NA,NA
