"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2022-02-21,14H 0M 0S,43,NA,5,NA,NA,21,NA
2022-02-21,15H 0M 0S,42,NA,NA,NA,NA,16,NA
2022-02-21,16H 0M 0S,49,NA,5,NA,NA,16,NA
2022-02-21,17H 0M 0S,51,46,4,33,NA,15,NA
2022-02-21,18H 0M 0S,47,46,7,33,NA,22,NA
2022-02-21,19H 0M 0S,36,45,16,34,NA,28,NA
2022-02-21,20H 0M 0S,23,42,33,35,NA,26,NA
2022-02-21,21H 0M 0S,3,37,NA,44,NA,30,27
2022-02-21,22H 0M 0S,2,32,NA,63,NA,49,35
2022-02-21,23H 0M 0S,2,27,NA,74,NA,71,43
2022-02-22,0S,1,21,NA,84,NA,77,37
2022-02-22,1H 0M 0S,1,14,NA,94,NA,89,56
2022-02-22,2H 0M 0S,1,9,51,102,NA,89,56
2022-02-22,3H 0M 0S,1,4,48,108,NA,79,57
2022-02-22,4H 0M 0S,1,2,45,112,NA,78,51
2022-02-22,5H 0M 0S,1,1,41,107,NA,71,41
2022-02-22,6H 0M 0S,1,1,37,94,NA,62,36
2022-02-22,7H 0M 0S,NA,1,38,91,NA,56,35
2022-02-22,8H 0M 0S,1,1,41,92,NA,65,36
2022-02-22,9H 0M 0S,4,1,45,94,NA,71,36
2022-02-22,10H 0M 0S,14,3,42,93,NA,69,NA
2022-02-22,11H 0M 0S,28,6,36,90,NA,56,NA
2022-02-22,12H 0M 0S,39,11,16,85,NA,43,NA
2022-02-22,13H 0M 0S,50,17,9,81,NA,30,NA
2022-02-22,14H 0M 0S,64,25,12,78,NA,29,NA
2022-02-22,15H 0M 0S,68,34,12,74,NA,33,NA
2022-02-22,16H 0M 0S,72,42,7,65,NA,39,26
2022-02-22,17H 0M 0S,64,50,6,55,NA,39,24
2022-02-22,18H 0M 0S,60,56,10,50,NA,42,29
2022-02-22,19H 0M 0S,52,59,21,50,NA,46,37
2022-02-22,20H 0M 0S,25,57,NA,54,NA,45,35
2022-02-22,21H 0M 0S,18,53,47,59,NA,50,38
2022-02-22,22H 0M 0S,6,46,NA,65,NA,56,41
2022-02-22,23H 0M 0S,8,38,NA,70,NA,67,47
2022-02-23,0S,9,30,NA,74,NA,69,43
2022-02-23,1H 0M 0S,15,24,34,77,NA,68,34
2022-02-23,2H 0M 0S,14,18,32,79,NA,68,28
2022-02-23,3H 0M 0S,15,14,26,79,NA,68,26
2022-02-23,4H 0M 0S,15,13,26,75,NA,58,29
2022-02-23,5H 0M 0S,9,11,35,72,NA,48,25
2022-02-23,6H 0M 0S,1,11,48,69,NA,47,25
2022-02-23,7H 0M 0S,NA,10,NA,72,NA,85,71
2022-02-23,8H 0M 0S,1,9,48,76,NA,95,68
2022-02-23,9H 0M 0S,5,8,NA,89,NA,87,68
2022-02-23,10H 0M 0S,16,8,NA,99,NA,89,NA
2022-02-23,11H 0M 0S,37,11,36,102,NA,78,NA
2022-02-23,12H 0M 0S,45,14,22,103,1,55,NA
2022-02-23,13H 0M 0S,60,21,18,103,1,44,NA
2022-02-23,14H 0M 0S,58,28,5,99,1,38,22
2022-02-23,15H 0M 0S,56,35,6,90,1,29,15
2022-02-23,16H 0M 0S,55,42,11,81,1,29,15
2022-02-23,17H 0M 0S,52,47,10,65,1,31,18
2022-02-23,18H 0M 0S,45,51,18,52,1,30,18
2022-02-23,19H 0M 0S,32,50,33,50,1,33,18
2022-02-23,20H 0M 0S,20,47,46,52,1,49,26
2022-02-23,21H 0M 0S,23,43,44,54,1,63,38
2022-02-23,22H 0M 0S,19,38,NA,60,1,65,45
2022-02-23,23H 0M 0S,19,33,44,64,1,67,46
2022-02-24,0S,6,27,NA,70,1,80,43
2022-02-24,1H 0M 0S,2,21,NA,77,1,81,41
2022-02-24,2H 0M 0S,NA,15,NA,85,1,82,44
2022-02-24,3H 0M 0S,1,11,NA,89,1,86,39
2022-02-24,4H 0M 0S,1,9,51,90,1,84,38
2022-02-24,5H 0M 0S,1,6,47,91,1,77,38
2022-02-24,6H 0M 0S,2,4,39,88,1,66,35
2022-02-24,7H 0M 0S,1,2,41,90,1,63,NA
2022-02-24,8H 0M 0S,1,1,47,92,1,81,50
2022-02-24,9H 0M 0S,3,1,NA,101,1,79,NA
2022-02-24,10H 0M 0S,12,3,NA,102,1,82,NA
2022-02-24,11H 0M 0S,32,7,29,99,1,72,NA
2022-02-24,12H 0M 0S,48,13,15,95,1,52,NA
2022-02-24,13H 0M 0S,55,19,9,91,1,35,NA
2022-02-24,14H 0M 0S,47,25,NA,88,1,24,NA
2022-02-24,15H 0M 0S,46,31,NA,82,1,24,NA
2022-02-24,16H 0M 0S,48,36,NA,73,1,19,NA
2022-02-24,17H 0M 0S,46,42,NA,56,1,NA,NA
2022-02-24,18H 0M 0S,43,46,6,46,1,19,NA
2022-02-24,19H 0M 0S,37,46,12,43,NA,26,NA
2022-02-24,20H 0M 0S,29,44,24,42,NA,31,NA
2022-02-24,21H 0M 0S,16,39,NA,47,NA,30,NA
2022-02-24,22H 0M 0S,23,36,42,52,NA,50,37
2022-02-24,23H 0M 0S,21,33,43,55,NA,59,36
2022-02-25,0S,9,28,NA,60,NA,58,33
2022-02-25,1H 0M 0S,1,22,53,66,NA,76,48
2022-02-25,2H 0M 0S,1,17,NA,71,NA,79,44
2022-02-25,3H 0M 0S,1,13,NA,75,NA,82,41
2022-02-25,4H 0M 0S,1,9,44,74,NA,75,34
2022-02-25,5H 0M 0S,6,8,31,70,NA,64,34
2022-02-25,6H 0M 0S,6,6,34,66,NA,58,NA
2022-02-25,7H 0M 0S,2,3,42,67,NA,57,NA
2022-02-25,8H 0M 0S,1,2,48,69,NA,65,NA
2022-02-25,9H 0M 0S,6,3,NA,72,NA,66,NA
2022-02-25,10H 0M 0S,17,5,NA,73,NA,63,NA
2022-02-25,11H 0M 0S,29,9,NA,75,NA,67,NA
2022-02-25,12H 0M 0S,51,15,21,76,NA,70,NA
2022-02-25,13H 0M 0S,54,21,8,76,NA,57,15
2022-02-25,14H 0M 0S,55,27,8,76,NA,49,11
2022-02-25,15H 0M 0S,57,34,8,73,NA,44,14
2022-02-25,16H 0M 0S,55,41,7,67,NA,34,14
2022-02-25,17H 0M 0S,46,46,16,61,NA,37,21
2022-02-25,18H 0M 0S,38,48,21,56,NA,46,33
2022-02-25,19H 0M 0S,33,49,25,54,NA,58,43
2022-02-25,20H 0M 0S,25,45,31,53,NA,61,47
2022-02-25,21H 0M 0S,18,41,33,54,NA,75,52
2022-02-25,22H 0M 0S,18,36,25,53,NA,71,45
2022-02-25,23H 0M 0S,14,31,30,50,NA,61,32
2022-02-26,0S,9,25,36,48,NA,57,27
2022-02-26,1H 0M 0S,8,20,32,43,NA,50,26
2022-02-26,2H 0M 0S,12,17,22,39,NA,45,26
2022-02-26,3H 0M 0S,11,14,22,34,NA,36,NA
2022-02-26,4H 0M 0S,10,13,22,28,NA,40,NA
2022-02-26,5H 0M 0S,8,11,22,26,NA,42,NA
2022-02-26,6H 0M 0S,1,9,35,24,NA,48,31
2022-02-26,7H 0M 0S,2,8,32,25,NA,52,43
2022-02-26,8H 0M 0S,2,7,37,28,NA,51,46
2022-02-26,9H 0M 0S,5,6,44,37,NA,52,34
2022-02-26,10H 0M 0S,12,6,NA,46,NA,51,34
2022-02-26,11H 0M 0S,29,9,28,50,NA,53,NA
2022-02-26,12H 0M 0S,42,13,10,53,NA,47,NA
2022-02-26,13H 0M 0S,49,18,9,56,NA,43,NA
2022-02-26,14H 0M 0S,57,25,9,59,NA,38,NA
2022-02-26,15H 0M 0S,65,33,7,61,NA,34,NA
2022-02-26,16H 0M 0S,62,40,10,61,NA,43,13
2022-02-26,17H 0M 0S,56,47,8,56,NA,41,22
2022-02-26,18H 0M 0S,50,51,5,49,NA,58,26
2022-02-26,19H 0M 0S,40,53,16,48,NA,53,26
2022-02-26,20H 0M 0S,23,50,32,51,NA,55,44
2022-02-26,21H 0M 0S,23,47,29,53,NA,63,49
2022-02-26,22H 0M 0S,18,42,31,52,NA,64,35
2022-02-26,23H 0M 0S,18,36,29,50,NA,54,27
2022-02-27,0S,18,31,26,48,NA,44,22
2022-02-27,1H 0M 0S,16,26,25,46,NA,39,22
2022-02-27,2H 0M 0S,9,21,34,46,NA,40,23
2022-02-27,3H 0M 0S,8,17,36,46,NA,41,23
2022-02-27,4H 0M 0S,14,16,22,43,NA,39,NA
2022-02-27,5H 0M 0S,17,15,18,39,NA,34,NA
2022-02-27,6H 0M 0S,14,14,23,36,NA,31,10
2022-02-27,7H 0M 0S,2,12,40,39,NA,27,10
2022-02-27,8H 0M 0S,5,11,35,44,NA,45,44
2022-02-27,9H 0M 0S,16,11,35,49,NA,53,NA
2022-02-27,10H 0M 0S,27,13,32,51,NA,49,NA
2022-02-27,11H 0M 0S,36,16,42,53,NA,53,NA
2022-02-27,12H 0M 0S,48,21,24,55,NA,47,NA
2022-02-27,13H 0M 0S,59,26,10,56,NA,37,NA
2022-02-27,14H 0M 0S,59,32,5,59,NA,34,NA
2022-02-27,15H 0M 0S,58,39,8,57,NA,28,NA
2022-02-27,16H 0M 0S,60,45,4,54,NA,27,17
2022-02-27,17H 0M 0S,50,50,8,51,NA,30,21
2022-02-27,18H 0M 0S,42,52,12,50,NA,53,39
2022-02-27,19H 0M 0S,33,51,19,48,NA,67,45
2022-02-27,20H 0M 0S,27,49,20,45,NA,72,51
2022-02-27,21H 0M 0S,23,44,20,43,NA,86,56
2022-02-27,22H 0M 0S,14,38,30,42,NA,81,50
2022-02-27,23H 0M 0S,16,33,15,39,NA,71,34
2022-02-28,0S,13,27,23,36,NA,57,34
2022-02-28,1H 0M 0S,18,23,12,32,NA,42,NA
2022-02-28,2H 0M 0S,15,20,13,27,NA,35,NA
2022-02-28,3H 0M 0S,13,17,15,22,NA,24,NA
2022-02-28,4H 0M 0S,13,16,13,18,NA,22,NA
2022-02-28,5H 0M 0S,7,14,23,15,NA,20,NA
2022-02-28,6H 0M 0S,5,13,22,14,NA,21,NA
2022-02-28,7H 0M 0S,1,11,29,19,NA,32,NA
2022-02-28,8H 0M 0S,1,9,34,27,NA,49,52
2022-02-28,9H 0M 0S,6,8,41,38,NA,55,52
2022-02-28,10H 0M 0S,14,8,41,48,NA,52,NA
2022-02-28,11H 0M 0S,25,9,28,55,NA,47,NA
2022-02-28,12H 0M 0S,33,12,21,61,NA,34,NA
2022-02-28,13H 0M 0S,41,16,20,67,NA,29,NA
2022-02-28,14H 0M 0S,54,22,13,71,NA,25,NA
2022-02-28,15H 0M 0S,57,29,8,70,NA,29,NA
2022-02-28,16H 0M 0S,54,36,8,65,NA,32,11
2022-02-28,17H 0M 0S,54,42,6,59,NA,30,17
2022-02-28,18H 0M 0S,44,45,17,55,NA,35,20
2022-02-28,19H 0M 0S,27,46,24,55,NA,41,20
2022-02-28,20H 0M 0S,19,44,30,56,NA,46,32
2022-02-28,21H 0M 0S,13,40,35,56,NA,50,36
2022-02-28,22H 0M 0S,10,35,36,54,NA,54,30
2022-02-28,23H 0M 0S,11,29,34,52,NA,43,27
2022-03-01,0S,13,24,29,48,NA,33,23
2022-03-01,1H 0M 0S,9,18,35,47,NA,35,21
2022-03-01,2H 0M 0S,3,13,43,45,NA,37,21
2022-03-01,3H 0M 0S,4,10,38,42,NA,35,NA
2022-03-01,4H 0M 0S,1,8,39,41,NA,34,NA
2022-03-01,5H 0M 0S,2,7,37,41,NA,44,NA
2022-03-01,6H 0M 0S,1,6,35,43,NA,47,39
2022-03-01,7H 0M 0S,NA,5,42,50,NA,47,39
2022-03-01,8H 0M 0S,1,3,47,63,NA,63,38
2022-03-01,9H 0M 0S,4,2,NA,80,NA,74,NA
2022-03-01,10H 0M 0S,13,4,NA,92,NA,80,NA
2022-03-01,11H 0M 0S,21,6,NA,99,NA,76,NA
2022-03-01,12H 0M 0S,37,11,33,101,NA,56,NA
2022-03-01,13H 0M 0S,50,18,20,103,NA,42,NA
2022-03-01,14H 0M 0S,64,27,16,104,NA,38,NA
2022-03-01,15H 0M 0S,69,32,17,100,NA,35,21
2022-03-01,16H 0M 0S,64,40,15,91,NA,36,19
2022-03-01,17H 0M 0S,59,47,15,76,NA,33,23
2022-03-01,18H 0M 0S,45,51,8,66,NA,34,23
2022-03-01,19H 0M 0S,35,53,21,60,NA,37,NA
2022-03-01,20H 0M 0S,24,51,42,61,NA,42,NA
2022-03-01,21H 0M 0S,25,48,40,62,NA,60,42
2022-03-01,22H 0M 0S,22,43,39,62,NA,61,43
2022-03-01,23H 0M 0S,16,36,46,61,NA,55,37
2022-03-02,0S,17,30,39,60,NA,54,39
2022-03-02,1H 0M 0S,9,24,44,59,NA,56,31
2022-03-02,2H 0M 0S,5,19,45,57,NA,60,27
2022-03-02,3H 0M 0S,11,16,33,55,NA,56,32
2022-03-02,4H 0M 0S,3,14,46,53,NA,53,40
2022-03-02,5H 0M 0S,10,12,43,51,NA,64,40
2022-03-02,6H 0M 0S,4,9,37,49,NA,54,41
2022-03-02,7H 0M 0S,NA,7,44,53,NA,58,47
2022-03-02,8H 0M 0S,2,6,NA,62,NA,72,60
2022-03-02,9H 0M 0S,6,5,NA,71,NA,66,60
2022-03-02,10H 0M 0S,18,7,NA,77,NA,55,NA
2022-03-02,11H 0M 0S,35,10,40,81,NA,54,NA
2022-03-02,12H 0M 0S,51,16,33,83,NA,51,NA
2022-03-02,13H 0M 0S,65,23,20,86,NA,47,NA
2022-03-02,14H 0M 0S,70,31,12,86,NA,41,16
2022-03-02,15H 0M 0S,68,39,9,82,NA,35,14
2022-03-02,16H 0M 0S,55,46,5,75,NA,38,18
2022-03-02,17H 0M 0S,47,51,4,66,NA,31,18
2022-03-02,18H 0M 0S,44,54,7,61,NA,34,21
2022-03-02,19H 0M 0S,41,55,16,59,NA,32,NA
2022-03-02,20H 0M 0S,27,52,34,60,NA,31,NA
2022-03-02,21H 0M 0S,19,46,49,62,NA,59,NA
2022-03-02,22H 0M 0S,13,39,NA,64,NA,69,40
2022-03-02,23H 0M 0S,7,32,NA,65,NA,74,42
2022-03-03,0S,16,27,43,65,NA,68,40
2022-03-03,1H 0M 0S,21,24,27,65,NA,63,38
2022-03-03,2H 0M 0S,24,21,21,62,NA,55,29
2022-03-03,3H 0M 0S,18,18,27,59,NA,47,29
2022-03-03,4H 0M 0S,11,16,37,55,NA,39,29
2022-03-03,5H 0M 0S,10,15,36,51,NA,44,NA
2022-03-03,6H 0M 0S,1,14,49,49,NA,40,NA
2022-03-03,7H 0M 0S,1,13,45,51,NA,61,47
2022-03-03,8H 0M 0S,1,11,47,59,NA,81,55
2022-03-03,9H 0M 0S,6,9,NA,67,NA,79,55
2022-03-03,10H 0M 0S,18,8,NA,76,NA,74,NA
2022-03-03,11H 0M 0S,39,11,50,83,NA,76,NA
2022-03-03,12H 0M 0S,57,17,28,87,NA,76,NA
2022-03-03,13H 0M 0S,60,23,10,88,NA,60,NA
2022-03-03,14H 0M 0S,51,29,7,87,NA,43,17
2022-03-03,15H 0M 0S,44,35,7,85,NA,32,12
2022-03-03,16H 0M 0S,43,40,4,77,NA,27,15
2022-03-03,17H 0M 0S,42,44,6,69,NA,21,15
2022-03-03,18H 0M 0S,41,47,8,63,NA,28,24
2022-03-03,19H 0M 0S,37,47,13,60,NA,29,24
2022-03-03,20H 0M 0S,26,43,30,60,NA,34,NA
2022-03-03,21H 0M 0S,25,39,36,62,NA,32,NA
2022-03-03,22H 0M 0S,23,35,42,65,NA,55,NA
2022-03-03,23H 0M 0S,26,33,32,65,NA,61,45
2022-03-04,0S,26,31,27,63,NA,62,40
2022-03-04,1H 0M 0S,26,29,21,62,NA,58,34
2022-03-04,2H 0M 0S,29,27,14,59,NA,47,32
2022-03-04,3H 0M 0S,21,25,26,56,NA,41,32
2022-03-04,4H 0M 0S,10,23,35,52,NA,42,21
2022-03-04,5H 0M 0S,8,21,38,48,NA,57,24
2022-03-04,6H 0M 0S,6,19,41,44,NA,59,29
2022-03-04,7H 0M 0S,1,16,48,46,NA,62,29
2022-03-04,8H 0M 0S,2,13,50,54,NA,77,48
2022-03-04,9H 0M 0S,4,10,NA,69,NA,85,35
2022-03-04,10H 0M 0S,17,9,NA,81,NA,79,35
2022-03-04,11H 0M 0S,39,11,20,84,NA,71,NA
2022-03-04,12H 0M 0S,49,16,13,87,NA,52,NA
2022-03-04,13H 0M 0S,47,21,7,88,NA,37,NA
2022-03-04,14H 0M 0S,40,25,6,90,NA,29,NA
2022-03-04,15H 0M 0S,36,29,8,88,NA,22,NA
2022-03-04,16H 0M 0S,32,33,10,81,NA,24,NA
2022-03-04,17H 0M 0S,35,37,5,66,NA,20,NA
2022-03-04,18H 0M 0S,29,38,14,56,NA,23,NA
2022-03-04,19H 0M 0S,23,36,22,57,NA,23,NA
2022-03-04,20H 0M 0S,19,33,35,60,NA,30,NA
2022-03-04,21H 0M 0S,9,28,47,64,NA,47,44
2022-03-04,22H 0M 0S,10,24,43,66,NA,44,36
2022-03-04,23H 0M 0S,13,21,37,66,NA,45,34
2022-03-05,0S,17,19,28,65,NA,44,24
2022-03-05,1H 0M 0S,16,17,25,65,NA,40,29
2022-03-05,2H 0M 0S,14,15,26,63,NA,32,21
2022-03-05,3H 0M 0S,1,12,49,63,NA,39,23
2022-03-05,4H 0M 0S,NA,10,48,61,NA,55,27
2022-03-05,5H 0M 0S,NA,9,46,60,NA,61,32
2022-03-05,6H 0M 0S,1,8,40,61,NA,69,32
2022-03-05,7H 0M 0S,1,6,36,65,NA,63,31
2022-03-05,8H 0M 0S,1,4,43,74,NA,69,35
2022-03-05,9H 0M 0S,5,3,NA,82,NA,70,35
2022-03-05,10H 0M 0S,14,3,NA,90,NA,67,NA
2022-03-05,11H 0M 0S,29,6,26,90,NA,60,NA
2022-03-05,12H 0M 0S,47,12,16,90,NA,49,NA
2022-03-05,13H 0M 0S,53,19,11,89,NA,45,11
2022-03-05,14H 0M 0S,41,24,4,86,NA,37,17
2022-03-05,15H 0M 0S,39,29,2,83,NA,28,13
2022-03-05,16H 0M 0S,42,34,3,75,NA,28,19
2022-03-05,17H 0M 0S,42,38,4,67,NA,26,17
2022-03-05,18H 0M 0S,40,42,3,62,NA,29,23
2022-03-05,19H 0M 0S,39,43,9,61,NA,26,23
2022-03-05,20H 0M 0S,33,41,18,60,NA,28,24
2022-03-05,21H 0M 0S,26,38,25,61,NA,29,NA
2022-03-05,22H 0M 0S,16,35,NA,65,NA,28,NA
2022-03-05,23H 0M 0S,1,30,NA,76,NA,37,NA
2022-03-06,0S,8,26,44,80,NA,60,37
2022-03-06,1H 0M 0S,14,22,30,82,NA,59,33
2022-03-06,2H 0M 0S,20,20,16,82,NA,49,21
2022-03-06,3H 0M 0S,7,16,35,86,NA,52,21
2022-03-06,4H 0M 0S,1,12,50,95,NA,77,45
2022-03-06,5H 0M 0S,1,9,49,100,NA,90,50
2022-03-06,6H 0M 0S,1,7,46,101,NA,88,53
2022-03-06,7H 0M 0S,1,7,44,95,NA,75,53
2022-03-06,8H 0M 0S,3,6,38,95,NA,63,NA
2022-03-06,9H 0M 0S,10,6,41,98,NA,66,NA
2022-03-06,10H 0M 0S,24,6,26,101,NA,56,NA
2022-03-06,11H 0M 0S,37,10,15,97,NA,47,NA
2022-03-06,12H 0M 0S,55,17,14,89,NA,40,NA
2022-03-06,13H 0M 0S,64,24,9,84,NA,40,NA
2022-03-06,14H 0M 0S,55,31,3,79,NA,29,15
2022-03-06,15H 0M 0S,45,37,2,74,NA,30,18
2022-03-06,16H 0M 0S,46,42,2,70,NA,31,21
2022-03-06,17H 0M 0S,45,46,2,65,NA,30,19
2022-03-06,18H 0M 0S,44,49,4,64,NA,31,22
2022-03-06,19H 0M 0S,41,49,7,63,NA,32,22
2022-03-06,20H 0M 0S,34,47,13,62,NA,28,23
2022-03-06,21H 0M 0S,24,42,28,63,NA,29,NA
2022-03-06,22H 0M 0S,5,36,NA,71,NA,31,25
2022-03-06,23H 0M 0S,7,31,NA,76,NA,47,26
2022-03-07,0S,15,27,36,78,NA,47,27
2022-03-07,1H 0M 0S,24,24,11,78,NA,44,33
2022-03-07,2H 0M 0S,26,22,5,76,NA,40,33
2022-03-07,3H 0M 0S,25,20,3,74,NA,36,21
2022-03-07,4H 0M 0S,22,19,7,71,NA,33,18
2022-03-07,5H 0M 0S,15,17,17,68,NA,30,14
2022-03-07,6H 0M 0S,3,17,35,62,NA,36,26
2022-03-07,7H 0M 0S,1,16,47,62,NA,47,33
2022-03-07,8H 0M 0S,1,15,49,68,NA,71,39
2022-03-07,9H 0M 0S,6,12,NA,77,NA,74,48
2022-03-07,10H 0M 0S,23,12,28,80,NA,57,48
2022-03-07,11H 0M 0S,35,13,20,85,NA,40,NA
2022-03-07,12H 0M 0S,49,17,21,84,NA,38,NA
2022-03-07,13H 0M 0S,63,23,14,90,NA,41,NA
2022-03-07,14H 0M 0S,72,31,NA,91,NA,45,NA
2022-03-07,15H 0M 0S,NA,36,NA,89,NA,51,NA
2022-03-07,16H 0M 0S,NA,41,NA,NA,NA,51,NA
2022-03-07,17H 0M 0S,NA,NA,NA,NA,NA,52,NA
2022-03-07,18H 0M 0S,NA,NA,NA,NA,NA,56,NA
2022-03-07,19H 0M 0S,NA,NA,NA,NA,NA,54,NA
2022-03-07,20H 0M 0S,NA,NA,NA,NA,NA,54,NA
2022-03-07,21H 0M 0S,NA,NA,NA,NA,NA,58,NA
2022-03-07,22H 0M 0S,NA,NA,NA,NA,NA,55,NA
2022-03-07,23H 0M 0S,NA,NA,NA,NA,NA,52,NA
2022-03-08,0S,NA,NA,NA,NA,NA,45,NA
2022-03-08,1H 0M 0S,NA,NA,NA,NA,NA,41,NA
2022-03-08,2H 0M 0S,NA,NA,NA,NA,NA,42,NA
2022-03-08,3H 0M 0S,NA,NA,NA,NA,NA,41,NA
2022-03-08,4H 0M 0S,NA,NA,NA,NA,NA,41,NA
2022-03-08,5H 0M 0S,NA,NA,NA,NA,NA,45,NA
2022-03-08,6H 0M 0S,NA,NA,NA,NA,NA,41,NA
2022-03-08,7H 0M 0S,NA,NA,NA,NA,NA,49,NA
2022-03-08,8H 0M 0S,NA,NA,NA,NA,NA,66,NA
2022-03-08,9H 0M 0S,NA,NA,NA,NA,NA,78,NA
2022-03-08,10H 0M 0S,NA,NA,NA,NA,NA,78,NA
2022-03-08,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2022-03-08,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2022-03-08,13H 0M 0S,NA,NA,NA,NA,NA,32,NA
2022-03-08,14H 0M 0S,NA,NA,NA,NA,NA,33,NA
2022-03-08,15H 0M 0S,NA,NA,NA,NA,NA,39,NA
2022-03-08,16H 0M 0S,22,NA,4,NA,NA,40,NA
2022-03-08,17H 0M 0S,24,NA,5,NA,NA,35,NA
2022-03-08,18H 0M 0S,24,NA,6,NA,NA,56,NA
2022-03-08,19H 0M 0S,18,NA,12,NA,NA,129,NA
2022-03-08,20H 0M 0S,11,NA,20,NA,NA,148,NA
2022-03-08,21H 0M 0S,8,18,29,77,NA,100,NA
2022-03-08,22H 0M 0S,9,17,23,82,NA,100,NA
2022-03-08,23H 0M 0S,11,16,12,83,NA,53,NA
2022-03-09,0S,7,14,16,90,NA,42,NA
2022-03-09,1H 0M 0S,7,12,13,99,NA,35,5
2022-03-09,2H 0M 0S,11,10,8,102,NA,25,5
2022-03-09,3H 0M 0S,10,9,7,102,NA,23,NA
2022-03-09,4H 0M 0S,9,9,6,100,NA,20,NA
2022-03-09,5H 0M 0S,8,9,9,97,NA,23,NA
2022-03-09,6H 0M 0S,6,9,22,95,NA,30,NA
2022-03-09,7H 0M 0S,NA,8,NA,105,NA,59,26
2022-03-09,8H 0M 0S,NA,9,51,115,NA,112,46
2022-03-09,9H 0M 0S,4,8,38,122,NA,89,46
2022-03-09,10H 0M 0S,13,8,15,122,NA,52,NA
2022-03-09,11H 0M 0S,18,10,9,122,NA,39,NA
2022-03-09,12H 0M 0S,20,12,3,121,NA,31,16
2022-03-09,13H 0M 0S,25,14,2,119,NA,28,14
2022-03-09,14H 0M 0S,22,17,4,118,NA,22,12
2022-03-09,15H 0M 0S,23,18,4,107,NA,26,12
2022-03-09,16H 0M 0S,25,19,4,93,NA,28,NA
2022-03-09,17H 0M 0S,24,21,5,84,NA,31,NA
2022-03-09,18H 0M 0S,22,22,6,83,NA,46,17
2022-03-09,19H 0M 0S,19,23,9,83,NA,46,14
2022-03-09,20H 0M 0S,8,21,29,87,NA,46,10
2022-03-09,21H 0M 0S,10,19,23,89,NA,NA,10
2022-03-09,22H 0M 0S,13,18,16,91,NA,NA,16
2022-03-09,23H 0M 0S,15,17,11,92,NA,NA,19
2022-03-10,0S,12,15,13,94,NA,NA,16
2022-03-10,1H 0M 0S,12,14,10,95,NA,NA,14
2022-03-10,2H 0M 0S,15,13,4,95,NA,212,14
2022-03-10,3H 0M 0S,15,13,2,95,NA,184,12
2022-03-10,4H 0M 0S,14,13,7,93,NA,154,10
2022-03-10,5H 0M 0S,12,14,13,91,NA,91,15
2022-03-10,6H 0M 0S,12,13,29,91,NA,66,15
2022-03-10,7H 0M 0S,4,12,42,96,NA,52,21
2022-03-10,8H 0M 0S,2,11,NA,105,0,74,34
2022-03-10,9H 0M 0S,1,9,NA,117,1,77,21
2022-03-10,10H 0M 0S,11,9,34,122,1,147,21
2022-03-10,11H 0M 0S,20,10,9,122,1,110,24
2022-03-10,12H 0M 0S,23,11,4,121,1,82,24
2022-03-10,13H 0M 0S,25,12,4,120,1,82,21
2022-03-10,14H 0M 0S,23,14,4,119,1,143,21
2022-03-10,15H 0M 0S,25,16,4,113,1,126,11
2022-03-10,16H 0M 0S,27,19,4,104,1,85,10
2022-03-10,17H 0M 0S,26,23,5,91,1,60,13
2022-03-10,18H 0M 0S,27,25,6,86,1,78,21
2022-03-10,19H 0M 0S,23,25,10,85,1,85,19
2022-03-10,20H 0M 0S,14,24,21,88,1,77,13
2022-03-10,21H 0M 0S,12,22,23,90,1,55,13
2022-03-10,22H 0M 0S,13,21,15,92,1,42,11
2022-03-10,23H 0M 0S,13,19,12,93,1,37,21
2022-03-11,0S,16,18,6,93,1,32,17
2022-03-11,1H 0M 0S,18,17,2,93,1,27,17
2022-03-11,2H 0M 0S,17,16,4,93,1,29,NA
2022-03-11,3H 0M 0S,16,15,7,94,NA,30,NA
2022-03-11,4H 0M 0S,13,15,12,93,NA,27,NA
2022-03-11,5H 0M 0S,11,15,13,92,NA,24,11
2022-03-11,6H 0M 0S,7,14,29,92,NA,25,14
2022-03-11,7H 0M 0S,2,13,42,96,0,32,20
2022-03-11,8H 0M 0S,1,11,40,107,0,72,37
2022-03-11,9H 0M 0S,2,9,NA,119,0,81,27
2022-03-11,10H 0M 0S,9,8,NA,124,0,70,27
2022-03-11,11H 0M 0S,19,8,9,124,0,51,16
2022-03-11,12H 0M 0S,NA,7,NA,128,0,51,NA
2022-03-11,13H 0M 0S,26,9,4,127,0,32,10
2022-03-11,14H 0M 0S,25,12,4,125,0,31,10
2022-03-11,15H 0M 0S,NA,14,NA,124,0,31,10
2022-03-11,16H 0M 0S,NA,NA,NA,NA,0,NA,NA
2022-03-11,17H 0M 0S,NA,NA,NA,NA,0,NA,NA
2022-03-11,18H 0M 0S,NA,NA,NA,NA,0,NA,NA
2022-03-11,19H 0M 0S,NA,NA,NA,NA,1,NA,NA
2022-03-11,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2022-03-11,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2022-03-11,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
