"Fecha","Horas","O3","NO2","CO","SO2","PM_10","PM_2.5"
2024-06-29,14H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,15H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,16H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,17H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,18H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,19H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,20H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,21H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,22H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-29,23H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,0S,NA,NA,NA,NA,NA,NA
2024-06-30,1H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,2H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,8H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,9H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,10H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,11H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,12H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,14H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,15H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,16H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,17H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,18H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,19H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,20H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,21H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,22H 0M 0S,NA,NA,NA,NA,NA,NA
2024-06-30,23H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,0S,NA,NA,NA,NA,NA,NA
2024-07-01,1H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,2H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,8H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,9H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,10H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,11H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,12H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-01,14H 0M 0S,20,6,NA,NA,NA,NA
2024-07-01,15H 0M 0S,20,6,NA,NA,NA,NA
2024-07-01,16H 0M 0S,19,7,NA,NA,NA,NA
2024-07-01,17H 0M 0S,16,8,NA,NA,NA,NA
2024-07-01,18H 0M 0S,18,6,NA,NA,NA,NA
2024-07-01,19H 0M 0S,14,10,5,NA,NA,NA
2024-07-01,20H 0M 0S,9,11,5,NA,NA,NA
2024-07-01,21H 0M 0S,8,12,5,NA,NA,NA
2024-07-01,22H 0M 0S,7,12,5,NA,NA,NA
2024-07-01,23H 0M 0S,7,10,5,NA,NA,NA
2024-07-02,0S,13,6,5,NA,NA,NA
2024-07-02,1H 0M 0S,15,3,4,NA,NA,NA
2024-07-02,2H 0M 0S,12,4,4,NA,NA,NA
2024-07-02,3H 0M 0S,11,4,3,NA,NA,NA
2024-07-02,4H 0M 0S,11,4,3,NA,NA,NA
2024-07-02,5H 0M 0S,11,4,2,NA,NA,NA
2024-07-02,6H 0M 0S,5,8,2,NA,NA,NA
2024-07-02,7H 0M 0S,4,10,2,2,NA,NA
2024-07-02,8H 0M 0S,3,12,2,2,NA,NA
2024-07-02,9H 0M 0S,4,13,3,2,NA,NA
2024-07-02,10H 0M 0S,9,10,4,2,NA,NA
2024-07-02,11H 0M 0S,14,9,4,2,NA,NA
2024-07-02,12H 0M 0S,21,5,4,2,NA,NA
2024-07-02,13H 0M 0S,26,4,4,2,NA,NA
2024-07-02,14H 0M 0S,28,5,4,2,13,NA
2024-07-02,15H 0M 0S,25,5,4,2,13,NA
2024-07-02,16H 0M 0S,26,5,3,2,13,NA
2024-07-02,17H 0M 0S,27,6,3,2,13,NA
2024-07-02,18H 0M 0S,24,8,2,2,14,NA
2024-07-02,19H 0M 0S,18,11,2,2,15,NA
2024-07-02,20H 0M 0S,17,12,2,2,16,NA
2024-07-02,21H 0M 0S,17,8,2,2,16,NA
2024-07-02,22H 0M 0S,16,8,2,2,18,NA
2024-07-02,23H 0M 0S,19,5,2,2,16,NA
2024-07-03,0S,19,7,2,2,16,NA
2024-07-03,1H 0M 0S,15,8,2,2,16,NA
2024-07-03,2H 0M 0S,18,3,2,2,18,NA
2024-07-03,3H 0M 0S,19,2,2,2,18,NA
2024-07-03,4H 0M 0S,19,2,1,2,NA,NA
2024-07-03,5H 0M 0S,15,3,1,2,18,NA
2024-07-03,6H 0M 0S,4,10,1,2,19,NA
2024-07-03,7H 0M 0S,1,14,2,2,19,NA
2024-07-03,8H 0M 0S,7,13,2,2,20,NA
2024-07-03,9H 0M 0S,16,9,2,2,21,NA
2024-07-03,10H 0M 0S,19,9,3,2,21,NA
2024-07-03,11H 0M 0S,24,10,3,2,21,NA
2024-07-03,12H 0M 0S,31,7,3,2,21,NA
2024-07-03,13H 0M 0S,31,4,4,2,21,NA
2024-07-03,14H 0M 0S,34,5,3,2,23,NA
2024-07-03,15H 0M 0S,33,4,3,2,23,NA
2024-07-03,16H 0M 0S,30,5,2,2,23,NA
2024-07-03,17H 0M 0S,24,8,2,2,24,NA
2024-07-03,18H 0M 0S,24,8,2,2,23,NA
2024-07-03,19H 0M 0S,9,14,2,2,23,NA
2024-07-03,20H 0M 0S,11,11,2,2,23,NA
2024-07-03,21H 0M 0S,12,11,3,2,21,NA
2024-07-03,22H 0M 0S,18,10,3,2,21,NA
2024-07-03,23H 0M 0S,18,8,3,2,23,NA
2024-07-04,0S,18,7,3,2,23,NA
2024-07-04,1H 0M 0S,19,4,3,2,24,NA
2024-07-04,2H 0M 0S,19,4,3,2,24,52
2024-07-04,3H 0M 0S,20,3,2,2,24,42
2024-07-04,4H 0M 0S,19,3,2,2,23,42
2024-07-04,5H 0M 0S,18,4,2,2,23,52
2024-07-04,6H 0M 0S,9,10,1,2,23,52
2024-07-04,7H 0M 0S,3,13,2,2,24,52
2024-07-04,8H 0M 0S,6,12,2,2,26,52
2024-07-04,9H 0M 0S,14,11,3,2,26,52
2024-07-04,10H 0M 0S,20,11,3,2,26,52
2024-07-04,11H 0M 0S,28,12,4,2,28,52
2024-07-04,12H 0M 0S,41,9,4,2,29,52
2024-07-04,13H 0M 0S,45,7,4,2,29,42
2024-07-04,14H 0M 0S,40,6,4,2,29,42
2024-07-04,15H 0M 0S,43,5,4,2,29,42
2024-07-04,16H 0M 0S,39,4,3,2,29,52
2024-07-04,17H 0M 0S,33,4,2,2,29,52
2024-07-04,18H 0M 0S,31,7,2,2,29,52
2024-07-04,19H 0M 0S,25,9,2,2,29,52
2024-07-04,20H 0M 0S,19,8,2,2,30,52
2024-07-04,21H 0M 0S,14,9,2,2,30,52
2024-07-04,22H 0M 0S,15,9,2,2,31,52
2024-07-04,23H 0M 0S,18,11,2,2,33,54
2024-07-05,0S,12,15,2,2,33,54
2024-07-05,1H 0M 0S,2,19,3,2,34,55
2024-07-05,2H 0M 0S,4,13,3,2,36,57
2024-07-05,3H 0M 0S,1,13,3,2,38,58
2024-07-05,4H 0M 0S,1,13,3,2,40,58
2024-07-05,5H 0M 0S,1,13,3,2,41,60
2024-07-05,6H 0M 0S,1,12,4,2,44,60
2024-07-05,7H 0M 0S,1,11,4,2,44,61
2024-07-05,8H 0M 0S,6,10,4,2,43,61
2024-07-05,9H 0M 0S,9,12,4,2,44,61
2024-07-05,10H 0M 0S,17,10,4,2,45,60
2024-07-05,11H 0M 0S,26,10,4,2,45,60
2024-07-05,12H 0M 0S,36,10,4,2,45,61
2024-07-05,13H 0M 0S,55,8,4,2,51,61
2024-07-05,14H 0M 0S,78,6,4,2,52,61
2024-07-05,15H 0M 0S,46,5,3,2,52,63
2024-07-05,16H 0M 0S,44,4,3,2,54,63
2024-07-05,17H 0M 0S,44,4,2,2,52,61
2024-07-05,18H 0M 0S,32,8,2,2,54,63
2024-07-05,19H 0M 0S,24,10,2,2,54,63
2024-07-05,20H 0M 0S,21,11,2,2,55,63
2024-07-05,21H 0M 0S,21,10,2,2,57,63
2024-07-05,22H 0M 0S,19,8,2,2,57,63
2024-07-05,23H 0M 0S,19,6,2,2,57,63
2024-07-06,0S,16,8,2,2,57,63
2024-07-06,1H 0M 0S,17,5,2,2,55,61
2024-07-06,2H 0M 0S,15,7,2,2,54,61
2024-07-06,3H 0M 0S,14,7,2,2,52,61
2024-07-06,4H 0M 0S,11,8,2,2,51,60
2024-07-06,5H 0M 0S,11,8,2,2,45,60
2024-07-06,6H 0M 0S,4,12,2,2,45,60
2024-07-06,7H 0M 0S,2,12,2,2,45,60
2024-07-06,8H 0M 0S,4,12,2,2,45,60
2024-07-06,9H 0M 0S,11,14,3,2,44,60
2024-07-06,10H 0M 0S,22,12,3,2,44,60
2024-07-06,11H 0M 0S,36,7,3,2,45,60
2024-07-06,12H 0M 0S,41,5,3,2,45,60
2024-07-06,13H 0M 0S,44,3,3,2,45,60
2024-07-06,14H 0M 0S,44,3,3,2,44,60
2024-07-06,15H 0M 0S,39,3,3,2,44,60
2024-07-06,16H 0M 0S,39,4,2,2,44,61
2024-07-06,17H 0M 0S,40,4,2,2,44,61
2024-07-06,18H 0M 0S,34,5,2,2,45,61
2024-07-06,19H 0M 0S,35,7,1,2,44,61
2024-07-06,20H 0M 0S,32,8,2,2,43,61
2024-07-06,21H 0M 0S,18,14,2,2,41,61
2024-07-06,22H 0M 0S,15,10,2,2,43,61
2024-07-06,23H 0M 0S,17,8,2,2,43,61
2024-07-07,0S,17,9,3,2,41,61
2024-07-07,1H 0M 0S,24,5,3,2,43,61
2024-07-07,2H 0M 0S,15,7,3,2,43,60
2024-07-07,3H 0M 0S,8,8,3,2,43,61
2024-07-07,4H 0M 0S,6,8,3,2,44,61
2024-07-07,5H 0M 0S,6,7,2,2,44,61
2024-07-07,6H 0M 0S,3,9,2,2,45,61
2024-07-07,7H 0M 0S,3,8,2,2,45,63
2024-07-07,8H 0M 0S,6,8,2,2,45,63
2024-07-07,9H 0M 0S,14,7,2,2,44,61
2024-07-07,10H 0M 0S,26,6,2,2,44,61
2024-07-07,11H 0M 0S,38,4,2,2,43,61
2024-07-07,12H 0M 0S,43,3,2,2,43,61
2024-07-07,13H 0M 0S,46,3,2,2,43,61
2024-07-07,14H 0M 0S,46,3,2,2,43,61
2024-07-07,15H 0M 0S,39,3,2,2,41,61
2024-07-07,16H 0M 0S,39,3,2,2,41,61
2024-07-07,17H 0M 0S,42,2,1,2,41,61
2024-07-07,18H 0M 0S,35,6,1,2,41,61
2024-07-07,19H 0M 0S,26,10,2,2,43,63
2024-07-07,20H 0M 0S,17,14,2,2,43,63
2024-07-07,21H 0M 0S,14,15,3,2,43,63
2024-07-07,22H 0M 0S,9,16,3,2,41,63
2024-07-07,23H 0M 0S,16,10,4,2,41,63
2024-07-08,0S,13,10,4,2,41,64
2024-07-08,1H 0M 0S,9,12,5,2,41,64
2024-07-08,2H 0M 0S,9,12,5,2,41,66
2024-07-08,3H 0M 0S,11,7,5,2,41,66
2024-07-08,4H 0M 0S,11,6,4,2,40,66
2024-07-08,5H 0M 0S,9,7,4,2,40,66
2024-07-08,6H 0M 0S,4,10,3,2,39,64
2024-07-08,7H 0M 0S,1,11,4,2,39,64
2024-07-08,8H 0M 0S,5,13,4,2,39,64
2024-07-08,9H 0M 0S,21,8,4,2,39,64
2024-07-08,10H 0M 0S,25,10,4,2,39,64
2024-07-08,11H 0M 0S,36,9,4,2,40,64
2024-07-08,12H 0M 0S,59,7,4,2,39,64
2024-07-08,13H 0M 0S,90,8,4,2,39,64
2024-07-08,14H 0M 0S,108,9,4,2,39,64
2024-07-08,15H 0M 0S,113,9,4,2,39,64
2024-07-08,16H 0M 0S,102,5,3,2,39,64
2024-07-08,17H 0M 0S,44,4,3,2,40,64
2024-07-08,18H 0M 0S,44,4,3,2,40,64
2024-07-08,19H 0M 0S,30,7,2,2,39,63
2024-07-08,20H 0M 0S,14,14,3,2,39,63
2024-07-08,21H 0M 0S,13,13,3,2,39,63
2024-07-08,22H 0M 0S,19,9,3,2,39,63
2024-07-08,23H 0M 0S,17,8,3,2,38,61
2024-07-09,0S,12,8,3,2,36,61
2024-07-09,1H 0M 0S,7,11,3,2,36,61
2024-07-09,2H 0M 0S,16,5,3,2,36,61
2024-07-09,3H 0M 0S,19,3,3,2,35,61
2024-07-09,4H 0M 0S,16,3,3,2,34,60
2024-07-09,5H 0M 0S,11,5,2,2,34,60
2024-07-09,6H 0M 0S,7,7,2,2,33,60
2024-07-09,7H 0M 0S,5,9,2,2,33,60
2024-07-09,8H 0M 0S,9,9,2,2,30,58
2024-07-09,9H 0M 0S,11,8,2,2,30,58
2024-07-09,10H 0M 0S,NA,NA,2,2,30,60
2024-07-09,11H 0M 0S,NA,NA,2,2,29,60
2024-07-09,12H 0M 0S,NA,NA,NA,2,29,60
2024-07-09,13H 0M 0S,NA,NA,NA,2,29,60
2024-07-09,14H 0M 0S,33,6,NA,2,29,NA
2024-07-09,15H 0M 0S,32,5,NA,2,29,NA
2024-07-09,16H 0M 0S,24,9,NA,2,28,NA
2024-07-09,17H 0M 0S,15,13,NA,2,28,NA
2024-07-09,18H 0M 0S,14,11,NA,2,26,NA
2024-07-09,19H 0M 0S,6,16,6,2,25,NA
2024-07-09,20H 0M 0S,11,8,5,2,25,NA
2024-07-09,21H 0M 0S,11,8,5,2,24,NA
2024-07-09,22H 0M 0S,8,10,5,2,24,NA
2024-07-09,23H 0M 0S,5,11,5,2,23,NA
2024-07-10,0S,9,7,4,2,23,NA
2024-07-10,1H 0M 0S,8,6,4,2,21,NA
2024-07-10,2H 0M 0S,9,5,3,2,20,NA
2024-07-10,3H 0M 0S,11,4,3,2,20,NA
2024-07-10,4H 0M 0S,11,3,2,2,19,NA
2024-07-10,5H 0M 0S,9,5,2,2,19,NA
2024-07-10,6H 0M 0S,11,4,2,2,19,NA
2024-07-10,7H 0M 0S,9,5,1,2,18,NA
2024-07-10,8H 0M 0S,7,7,1,2,16,NA
2024-07-10,9H 0M 0S,11,6,1,2,15,NA
2024-07-10,10H 0M 0S,13,6,2,2,15,NA
2024-07-10,11H 0M 0S,13,5,2,2,15,NA
2024-07-10,12H 0M 0S,15,5,2,2,15,NA
2024-07-10,13H 0M 0S,19,6,2,2,15,NA
2024-07-10,14H 0M 0S,21,8,3,2,15,NA
2024-07-10,15H 0M 0S,16,9,3,2,15,NA
2024-07-10,16H 0M 0S,11,9,3,2,14,NA
2024-07-10,17H 0M 0S,8,11,3,2,14,NA
2024-07-10,18H 0M 0S,9,10,4,2,13,NA
2024-07-10,19H 0M 0S,6,10,4,2,13,NA
2024-07-10,20H 0M 0S,3,13,5,2,13,NA
2024-07-10,21H 0M 0S,9,8,5,2,13,NA
2024-07-10,22H 0M 0S,4,10,5,2,11,NA
2024-07-10,23H 0M 0S,6,9,5,2,11,NA
2024-07-11,0S,10,5,4,2,11,NA
2024-07-11,1H 0M 0S,12,3,4,2,13,NA
2024-07-11,2H 0M 0S,11,4,3,2,13,NA
2024-07-11,3H 0M 0S,9,4,3,2,13,NA
2024-07-11,4H 0M 0S,3,9,2,2,13,NA
2024-07-11,5H 0M 0S,9,7,2,2,13,NA
2024-07-11,6H 0M 0S,6,8,2,2,13,NA
2024-07-11,7H 0M 0S,2,11,2,2,13,NA
2024-07-11,8H 0M 0S,4,10,2,2,13,NA
2024-07-11,9H 0M 0S,8,8,3,2,13,NA
2024-07-11,10H 0M 0S,10,8,3,2,13,NA
2024-07-11,11H 0M 0S,16,7,3,2,14,NA
2024-07-11,12H 0M 0S,24,5,3,2,14,NA
2024-07-11,13H 0M 0S,22,3,3,2,14,NA
2024-07-11,14H 0M 0S,21,7,4,2,14,NA
2024-07-11,15H 0M 0S,32,3,3,2,13,NA
2024-07-11,16H 0M 0S,34,3,3,2,13,NA
2024-07-11,17H 0M 0S,31,3,2,2,14,NA
2024-07-11,18H 0M 0S,NA,NA,2,2,14,NA
2024-07-11,19H 0M 0S,NA,NA,2,2,14,NA
2024-07-11,20H 0M 0S,NA,NA,NA,2,NA,NA
2024-07-11,21H 0M 0S,NA,NA,NA,2,NA,NA
2024-07-11,22H 0M 0S,NA,NA,NA,2,NA,NA
2024-07-11,23H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,0S,NA,NA,NA,NA,NA,NA
2024-07-12,1H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,2H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,3H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,4H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,5H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,6H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,7H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,8H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,9H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,10H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,11H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,12H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,13H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,14H 0M 0S,NA,NA,NA,NA,NA,NA
2024-07-12,15H 0M 0S,30,5,NA,NA,NA,NA
2024-07-12,16H 0M 0S,25,6,NA,NA,NA,NA
2024-07-12,17H 0M 0S,21,5,NA,NA,NA,NA
2024-07-12,18H 0M 0S,19,6,NA,NA,NA,NA
2024-07-12,19H 0M 0S,16,9,NA,NA,NA,NA
2024-07-12,20H 0M 0S,11,10,4,NA,NA,NA
2024-07-12,21H 0M 0S,11,10,4,NA,NA,NA
2024-07-12,22H 0M 0S,14,10,4,NA,NA,NA
2024-07-12,23H 0M 0S,13,10,3,NA,NA,NA
2024-07-13,0S,9,12,4,NA,NA,NA
2024-07-13,1H 0M 0S,6,12,4,NA,NA,NA
2024-07-13,2H 0M 0S,3,12,5,NA,NA,NA
2024-07-13,3H 0M 0S,2,12,5,NA,NA,NA
2024-07-13,4H 0M 0S,1,12,5,NA,NA,NA
2024-07-13,5H 0M 0S,1,12,5,NA,NA,NA
2024-07-13,6H 0M 0S,3,11,5,NA,NA,NA
2024-07-13,7H 0M 0S,1,12,5,NA,NA,NA
2024-07-13,8H 0M 0S,5,11,5,2,70,NA
2024-07-13,9H 0M 0S,15,8,5,2,70,NA
2024-07-13,10H 0M 0S,20,7,4,2,70,NA
2024-07-13,11H 0M 0S,23,8,4,2,68,NA
2024-07-13,12H 0M 0S,29,4,3,2,67,NA
2024-07-13,13H 0M 0S,29,3,3,2,67,NA
2024-07-13,14H 0M 0S,23,3,3,2,70,NA
2024-07-13,15H 0M 0S,19,4,3,2,74,76
2024-07-13,16H 0M 0S,18,5,2,2,78,76
2024-07-13,17H 0M 0S,20,4,2,2,81,76
2024-07-13,18H 0M 0S,17,5,2,2,81,76
2024-07-13,19H 0M 0S,11,8,1,2,83,76
2024-07-13,20H 0M 0S,7,9,2,2,84,76
2024-07-13,21H 0M 0S,9,7,2,2,86,78
2024-07-13,22H 0M 0S,7,8,2,2,88,79
2024-07-13,23H 0M 0S,4,10,2,2,90,79
2024-07-14,0S,4,9,2,2,91,81
2024-07-14,1H 0M 0S,1,10,3,2,93,81
2024-07-14,2H 0M 0S,3,9,3,2,94,82
2024-07-14,3H 0M 0S,6,7,3,2,96,82
2024-07-14,4H 0M 0S,9,6,3,2,94,82
2024-07-14,5H 0M 0S,13,4,2,2,94,81
2024-07-14,6H 0M 0S,6,7,2,2,93,81
2024-07-14,7H 0M 0S,3,8,2,2,94,81
2024-07-14,8H 0M 0S,8,6,2,2,94,82
2024-07-14,9H 0M 0S,14,6,2,2,93,82
2024-07-14,10H 0M 0S,20,6,2,2,94,81
2024-07-14,11H 0M 0S,28,5,2,2,94,81
2024-07-14,12H 0M 0S,31,3,2,2,94,79
2024-07-14,13H 0M 0S,33,4,2,2,91,79
2024-07-14,14H 0M 0S,34,3,2,2,88,78
2024-07-14,15H 0M 0S,33,4,2,2,84,78
2024-07-14,16H 0M 0S,33,4,1,2,78,75
2024-07-14,17H 0M 0S,28,5,1,2,76,75
2024-07-14,18H 0M 0S,25,6,1,2,73,72
2024-07-14,19H 0M 0S,21,7,1,2,68,70
2024-07-14,20H 0M 0S,20,6,1,2,64,67
2024-07-14,21H 0M 0S,17,7,2,2,60,66
2024-07-14,22H 0M 0S,15,8,2,2,57,64
2024-07-14,23H 0M 0S,14,8,2,2,54,63
2024-07-15,0S,11,8,2,2,45,61
2024-07-15,1H 0M 0S,9,9,2,2,45,60
2024-07-15,2H 0M 0S,12,6,2,2,43,58
2024-07-15,3H 0M 0S,6,9,2,2,40,57
2024-07-15,4H 0M 0S,6,8,2,2,39,57
2024-07-15,5H 0M 0S,4,9,1,2,39,57
2024-07-15,6H 0M 0S,2,9,2,2,38,57
2024-07-15,7H 0M 0S,2,8,2,2,36,55
2024-07-15,8H 0M 0S,4,10,2,2,35,55
2024-07-15,9H 0M 0S,6,14,3,2,35,55
2024-07-15,10H 0M 0S,12,19,4,2,38,55
2024-07-15,11H 0M 0S,26,11,5,2,38,55
2024-07-15,12H 0M 0S,35,6,5,2,38,55
2024-07-15,13H 0M 0S,35,4,5,2,39,55
2024-07-15,14H 0M 0S,36,4,4,2,39,55
2024-07-15,15H 0M 0S,31,3,4,2,39,55
2024-07-15,16H 0M 0S,30,3,3,2,40,55
2024-07-15,17H 0M 0S,29,3,2,2,40,55
2024-07-15,18H 0M 0S,26,5,2,2,40,57
2024-07-15,19H 0M 0S,24,6,1,2,40,57
2024-07-15,20H 0M 0S,19,9,1,2,40,55
2024-07-15,21H 0M 0S,19,9,2,2,41,57
2024-07-15,22H 0M 0S,16,9,2,2,43,57
2024-07-15,23H 0M 0S,16,9,2,2,44,57
2024-07-16,0S,14,10,2,2,44,57
2024-07-16,1H 0M 0S,16,7,2,2,43,57
2024-07-16,2H 0M 0S,16,7,2,2,43,57
2024-07-16,3H 0M 0S,11,9,2,2,43,57
2024-07-16,4H 0M 0S,6,10,2,2,43,57
2024-07-16,5H 0M 0S,6,10,2,2,43,57
2024-07-16,6H 0M 0S,11,8,2,2,44,58
2024-07-16,7H 0M 0S,9,10,2,2,41,57
2024-07-16,8H 0M 0S,9,12,2,2,41,57
2024-07-16,9H 0M 0S,15,10,2,2,40,57
2024-07-16,10H 0M 0S,17,11,3,2,38,57
2024-07-16,11H 0M 0S,29,9,3,2,36,57
2024-07-16,12H 0M 0S,38,10,3,2,36,57
2024-07-16,13H 0M 0S,71,8,3,2,36,58
2024-07-16,14H 0M 0S,94,8,4,2,38,58
2024-07-16,15H 0M 0S,84,5,3,4,39,60
2024-07-16,16H 0M 0S,31,7,3,4,40,63
2024-07-16,17H 0M 0S,26,8,3,4,43,64
2024-07-16,18H 0M 0S,6,20,4,4,41,63
2024-07-16,19H 0M 0S,6,20,4,4,41,63
2024-07-16,20H 0M 0S,7,17,4,4,41,63
2024-07-16,21H 0M 0S,9,15,5,4,40,63
2024-07-16,22H 0M 0S,2,20,5,4,40,63
2024-07-16,23H 0M 0S,3,16,6,4,40,64
2024-07-17,0S,15,8,6,4,40,64
2024-07-17,1H 0M 0S,19,7,6,4,40,64
2024-07-17,2H 0M 0S,18,6,5,4,40,64
2024-07-17,3H 0M 0S,14,7,4,4,40,63
2024-07-17,4H 0M 0S,16,7,4,4,39,63
2024-07-17,5H 0M 0S,14,7,3,4,38,63
2024-07-17,6H 0M 0S,6,11,2,4,38,63
2024-07-17,7H 0M 0S,3,14,2,4,39,63
2024-07-17,8H 0M 0S,4,18,3,4,40,64
2024-07-17,9H 0M 0S,14,14,4,4,40,64
2024-07-17,10H 0M 0S,25,9,4,4,40,64
2024-07-17,11H 0M 0S,31,10,4,4,40,63
2024-07-17,12H 0M 0S,41,9,5,4,39,63
2024-07-17,13H 0M 0S,63,10,5,4,39,63
2024-07-17,14H 0M 0S,98,8,5,2,39,61
2024-07-17,15H 0M 0S,107,6,4,2,38,61
2024-07-17,16H 0M 0S,71,4,3,2,36,60
2024-07-17,17H 0M 0S,39,3,3,2,35,58
2024-07-17,18H 0M 0S,36,4,2,2,35,60
2024-07-17,19H 0M 0S,31,6,2,2,38,60
2024-07-17,20H 0M 0S,22,10,2,2,38,60
2024-07-17,21H 0M 0S,14,13,3,2,36,58
2024-07-17,22H 0M 0S,18,10,3,2,36,58
2024-07-17,23H 0M 0S,16,11,3,2,34,58
2024-07-18,0S,19,9,3,2,34,58
2024-07-18,1H 0M 0S,17,9,3,2,35,58
2024-07-18,2H 0M 0S,14,8,3,2,35,58
2024-07-18,3H 0M 0S,14,8,3,2,34,58
2024-07-18,4H 0M 0S,15,6,3,2,34,58
2024-07-18,5H 0M 0S,15,6,2,2,34,58
2024-07-18,6H 0M 0S,14,9,2,2,34,57
2024-07-18,7H 0M 0S,9,12,2,2,31,57
2024-07-18,8H 0M 0S,10,12,2,2,30,57
2024-07-18,9H 0M 0S,13,10,2,2,30,57
2024-07-18,10H 0M 0S,18,8,3,2,29,57
2024-07-18,11H 0M 0S,21,7,3,2,29,NA
2024-07-18,12H 0M 0S,29,5,3,2,29,NA
2024-07-18,13H 0M 0S,39,4,3,2,28,NA
2024-07-18,14H 0M 0S,32,3,3,2,26,NA
2024-07-18,15H 0M 0S,31,2,2,2,26,NA
2024-07-18,16H 0M 0S,31,2,2,2,25,NA
2024-07-18,17H 0M 0S,27,3,2,2,25,NA
2024-07-18,18H 0M 0S,26,6,2,2,24,NA
2024-07-18,19H 0M 0S,16,15,2,2,23,NA
2024-07-18,20H 0M 0S,18,12,2,2,23,NA
2024-07-18,21H 0M 0S,11,14,2,2,24,NA
2024-07-18,22H 0M 0S,11,15,3,2,24,NA
2024-07-18,23H 0M 0S,16,9,3,2,24,NA
2024-07-19,0S,15,8,3,2,24,NA
2024-07-19,1H 0M 0S,9,10,3,2,23,NA
2024-07-19,2H 0M 0S,9,9,4,2,23,NA
2024-07-19,3H 0M 0S,14,6,3,2,23,NA
2024-07-19,4H 0M 0S,21,4,3,2,NA,NA
2024-07-19,5H 0M 0S,19,4,2,2,NA,NA
2024-07-19,6H 0M 0S,15,6,2,2,NA,NA
2024-07-19,7H 0M 0S,4,13,2,2,NA,NA
2024-07-19,8H 0M 0S,6,11,3,2,NA,NA
2024-07-19,9H 0M 0S,11,10,3,2,26,NA
2024-07-19,10H 0M 0S,21,8,3,2,28,NA
2024-07-19,11H 0M 0S,29,10,3,2,26,NA
