"Fecha","Horas","O3","O3_8Hrs","NO2","CO_8Hrs","SO2_24Hrs","PM_10_12Hrs","PM_2.5_12Hrs"
2021-06-14,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,7H 0M 0S,4,NA,11,NA,NA,NA,NA
2021-06-15,8H 0M 0S,5,NA,12,NA,NA,6,NA
2021-06-15,9H 0M 0S,7,NA,12,NA,NA,6,6
2021-06-15,10H 0M 0S,11,NA,11,NA,NA,13,4
2021-06-15,11H 0M 0S,13,NA,12,NA,NA,12,7
2021-06-15,12H 0M 0S,21,10,9,249,NA,15,8
2021-06-15,13H 0M 0S,27,13,6,250,NA,13,8
2021-06-15,14H 0M 0S,27,14,4,250,NA,10,6
2021-06-15,15H 0M 0S,27,17,5,252,NA,11,6
2021-06-15,16H 0M 0S,25,20,5,252,NA,11,NA
2021-06-15,17H 0M 0S,22,22,6,252,NA,15,NA
2021-06-15,18H 0M 0S,22,23,7,252,NA,11,6
2021-06-15,19H 0M 0S,16,23,8,254,NA,16,8
2021-06-15,20H 0M 0S,NA,24,NA,252,NA,16,8
2021-06-15,21H 0M 0S,NA,23,NA,252,NA,NA,NA
2021-06-15,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-15,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,7H 0M 0S,33,NA,13,NA,NA,NA,NA
2021-06-16,8H 0M 0S,32,NA,12,NA,NA,9,NA
2021-06-16,9H 0M 0S,31,NA,14,NA,NA,11,NA
2021-06-16,10H 0M 0S,38,NA,11,NA,NA,11,NA
2021-06-16,11H 0M 0S,45,NA,9,NA,NA,15,6
2021-06-16,12H 0M 0S,49,38,7,249,NA,9,6
2021-06-16,13H 0M 0S,49,40,8,250,NA,9,NA
2021-06-16,14H 0M 0S,51,41,7,250,NA,10,NA
2021-06-16,15H 0M 0S,53,44,8,252,NA,7,NA
2021-06-16,16H 0M 0S,55,46,8,252,NA,7,NA
2021-06-16,17H 0M 0S,46,48,11,252,NA,15,NA
2021-06-16,18H 0M 0S,41,49,14,252,NA,13,6
2021-06-16,19H 0M 0S,35,47,15,252,NA,18,9
2021-06-16,20H 0M 0S,NA,47,NA,252,NA,18,9
2021-06-16,21H 0M 0S,NA,47,NA,252,NA,NA,NA
2021-06-16,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-16,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-17,7H 0M 0S,23,NA,11,NA,NA,NA,NA
2021-06-17,8H 0M 0S,24,NA,13,NA,NA,15,10
2021-06-17,9H 0M 0S,21,NA,15,NA,NA,13,7
2021-06-17,10H 0M 0S,26,NA,10,NA,NA,10,4
2021-06-17,11H 0M 0S,30,NA,8,NA,NA,10,4
2021-06-17,12H 0M 0S,31,26,7,249,NA,9,NA
2021-06-17,13H 0M 0S,34,27,5,248,NA,8,NA
2021-06-17,14H 0M 0S,33,28,8,248,NA,10,NA
2021-06-17,15H 0M 0S,24,28,10,250,NA,15,7
2021-06-17,16H 0M 0S,20,27,13,252,NA,19,NA
2021-06-17,17H 0M 0S,23,28,14,252,NA,19,NA
2021-06-17,18H 0M 0S,29,28,13,254,NA,21,NA
2021-06-17,19H 0M 0S,14,26,23,256,NA,19,9
2021-06-17,20H 0M 0S,8,23,24,260,NA,26,11
2021-06-17,21H 0M 0S,3,19,24,265,NA,40,20
2021-06-17,22H 0M 0S,4,16,22,270,NA,34,15
2021-06-17,23H 0M 0S,14,14,14,275,NA,22,11
2021-06-18,0S,23,15,7,277,2,15,11
2021-06-18,1H 0M 0S,21,15,6,277,2,12,10
2021-06-18,2H 0M 0S,28,14,4,276,2,6,NA
2021-06-18,3H 0M 0S,29,16,4,272,2,11,4
2021-06-18,4H 0M 0S,27,19,4,267,2,7,NA
2021-06-18,5H 0M 0S,27,22,5,261,2,6,NA
2021-06-18,6H 0M 0S,21,24,8,254,2,8,NA
2021-06-18,7H 0M 0S,13,24,13,249,2,10,8
2021-06-18,8H 0M 0S,3,21,18,247,2,15,8
2021-06-18,9H 0M 0S,11,20,17,247,2,17,9
2021-06-18,10H 0M 0S,14,18,13,250,2,13,7
2021-06-18,11H 0M 0S,17,17,14,252,2,14,5
2021-06-18,12H 0M 0S,23,16,15,258,2,17,6
2021-06-18,13H 0M 0S,24,16,9,262,2,14,7
2021-06-18,14H 0M 0S,19,16,6,265,2,21,4
2021-06-18,15H 0M 0S,18,16,7,267,2,12,4
2021-06-18,16H 0M 0S,18,18,8,268,2,15,1
2021-06-18,17H 0M 0S,18,19,7,267,2,15,1
2021-06-18,18H 0M 0S,12,19,10,265,2,15,6
2021-06-18,19H 0M 0S,7,17,12,264,2,13,6
2021-06-18,20H 0M 0S,4,15,14,263,2,10,NA
2021-06-18,21H 0M 0S,2,12,14,263,2,6,NA
2021-06-18,22H 0M 0S,1,10,16,265,2,7,NA
2021-06-18,23H 0M 0S,1,8,14,269,2,9,NA
2021-06-19,0S,1,6,15,272,2,10,NA
2021-06-19,1H 0M 0S,2,4,11,275,2,11,NA
2021-06-19,2H 0M 0S,2,3,10,278,2,13,NA
2021-06-19,3H 0M 0S,1,2,12,280,2,14,NA
2021-06-19,4H 0M 0S,2,2,11,281,2,15,7
2021-06-19,5H 0M 0S,9,2,5,280,2,11,NA
2021-06-19,6H 0M 0S,10,4,4,277,2,6,NA
2021-06-19,7H 0M 0S,6,4,8,273,2,5,NA
2021-06-19,8H 0M 0S,2,4,12,268,2,5,NA
2021-06-19,9H 0M 0S,6,5,9,265,2,4,NA
2021-06-19,10H 0M 0S,13,6,6,263,2,4,NA
2021-06-19,11H 0M 0S,17,8,4,261,2,3,NA
2021-06-19,12H 0M 0S,17,10,3,258,2,7,NA
2021-06-19,13H 0M 0S,17,11,2,257,2,7,NA
2021-06-19,14H 0M 0S,18,12,2,256,2,8,4
2021-06-19,15H 0M 0S,18,14,3,254,2,6,4
2021-06-19,16H 0M 0S,17,15,2,254,2,4,NA
2021-06-19,17H 0M 0S,17,17,2,252,2,6,NA
2021-06-19,18H 0M 0S,18,17,3,250,2,8,NA
2021-06-19,19H 0M 0S,12,17,6,249,2,18,NA
2021-06-19,20H 0M 0S,3,15,12,249,2,24,11
2021-06-19,21H 0M 0S,4,13,10,250,2,18,7
2021-06-19,22H 0M 0S,9,12,6,252,2,11,3
2021-06-19,23H 0M 0S,5,11,9,254,2,10,4
2021-06-20,0S,4,9,10,256,2,9,4
2021-06-20,1H 0M 0S,6,8,6,258,2,9,4
2021-06-20,2H 0M 0S,9,7,4,260,2,6,NA
2021-06-20,3H 0M 0S,9,6,4,261,2,7,NA
2021-06-20,4H 0M 0S,10,7,4,261,2,4,NA
2021-06-20,5H 0M 0S,9,8,4,259,2,7,3
2021-06-20,6H 0M 0S,6,7,6,256,2,7,3
2021-06-20,7H 0M 0S,3,7,9,254,1,7,4
2021-06-20,8H 0M 0S,2,7,9,254,1,10,4
2021-06-20,9H 0M 0S,6,7,8,254,1,14,3
2021-06-20,10H 0M 0S,14,7,5,257,1,14,4
2021-06-20,11H 0M 0S,20,9,3,258,1,NA,3
2021-06-20,12H 0M 0S,27,11,2,259,1,NA,3
2021-06-20,13H 0M 0S,23,13,2,260,1,NA,2
2021-06-20,14H 0M 0S,25,15,1,260,1,8,2
2021-06-20,15H 0M 0S,28,18,1,260,1,6,NA
2021-06-20,16H 0M 0S,31,22,2,258,1,6,NA
2021-06-20,17H 0M 0S,30,25,2,254,1,7,NA
2021-06-20,18H 0M 0S,29,27,1,252,1,10,NA
2021-06-20,19H 0M 0S,27,28,2,249,1,10,NA
2021-06-20,20H 0M 0S,25,27,2,248,1,12,9
2021-06-20,21H 0M 0S,25,28,3,247,1,11,4
2021-06-20,22H 0M 0S,19,27,4,247,1,14,7
2021-06-20,23H 0M 0S,15,25,3,247,1,9,7
2021-06-21,0S,14,23,3,247,1,9,NA
2021-06-21,1H 0M 0S,14,21,3,247,1,10,NA
2021-06-21,2H 0M 0S,16,19,1,247,1,9,NA
2021-06-21,3H 0M 0S,16,18,2,247,1,8,NA
2021-06-21,4H 0M 0S,12,16,2,247,1,11,NA
2021-06-21,5H 0M 0S,13,15,2,247,1,7,NA
2021-06-21,6H 0M 0S,11,14,3,246,1,6,4
2021-06-21,7H 0M 0S,7,13,5,246,1,11,8
2021-06-21,8H 0M 0S,4,12,8,246,1,10,7
2021-06-21,9H 0M 0S,9,11,7,247,1,12,6
2021-06-21,10H 0M 0S,16,11,9,248,1,12,3
2021-06-21,11H 0M 0S,25,12,9,250,1,15,8
2021-06-21,12H 0M 0S,41,16,10,254,1,15,9
2021-06-21,13H 0M 0S,53,21,5,257,1,23,15
2021-06-21,14H 0M 0S,30,23,2,259,1,20,15
2021-06-21,15H 0M 0S,31,26,2,261,1,15,6
2021-06-21,16H 0M 0S,34,30,2,261,1,10,NA
2021-06-21,17H 0M 0S,33,33,2,261,1,12,9
2021-06-21,18H 0M 0S,31,35,4,259,1,16,9
2021-06-21,19H 0M 0S,31,36,4,257,1,21,8
2021-06-21,20H 0M 0S,28,34,5,254,1,20,8
2021-06-21,21H 0M 0S,25,30,5,252,1,20,11
2021-06-21,22H 0M 0S,21,29,5,252,1,15,11
2021-06-21,23H 0M 0S,18,28,6,252,1,14,NA
2021-06-22,0S,18,26,4,252,1,16,NA
2021-06-22,1H 0M 0S,17,24,3,252,1,13,NA
2021-06-22,2H 0M 0S,16,22,2,252,1,16,NA
2021-06-22,3H 0M 0S,17,20,1,252,1,14,7
2021-06-22,4H 0M 0S,17,19,1,250,1,13,7
2021-06-22,5H 0M 0S,17,18,1,250,1,10,6
2021-06-22,6H 0M 0S,17,17,1,249,1,9,NA
2021-06-22,7H 0M 0S,14,17,4,248,1,9,NA
2021-06-22,8H 0M 0S,9,16,8,248,1,13,NA
2021-06-22,9H 0M 0S,15,15,8,248,1,9,NA
2021-06-22,10H 0M 0S,18,16,6,249,1,9,3
2021-06-22,11H 0M 0S,25,17,5,250,1,8,NA
2021-06-22,12H 0M 0S,37,19,4,252,1,8,NA
2021-06-22,13H 0M 0S,47,23,3,252,1,5,NA
2021-06-22,14H 0M 0S,48,27,3,254,1,14,NA
2021-06-22,15H 0M 0S,45,31,3,254,1,13,4
2021-06-22,16H 0M 0S,37,34,3,254,1,17,5
2021-06-22,17H 0M 0S,27,36,12,254,1,25,14
2021-06-22,18H 0M 0S,13,35,23,256,1,26,13
2021-06-22,19H 0M 0S,10,33,21,258,1,35,15
2021-06-22,20H 0M 0S,7,29,22,262,1,40,20
2021-06-22,21H 0M 0S,16,25,18,266,1,43,21
2021-06-22,22H 0M 0S,19,22,16,270,1,31,20
2021-06-22,23H 0M 0S,25,19,11,273,1,17,20
2021-06-23,0S,26,18,7,275,1,16,NA
2021-06-23,1H 0M 0S,29,18,7,276,1,13,NA
2021-06-23,2H 0M 0S,31,20,5,275,1,7,NA
2021-06-23,3H 0M 0S,31,23,4,272,1,8,NA
2021-06-23,4H 0M 0S,30,26,3,267,1,9,5
2021-06-23,5H 0M 0S,28,27,4,262,1,9,5
2021-06-23,6H 0M 0S,22,28,8,258,1,9,4
2021-06-23,7H 0M 0S,16,27,12,254,1,11,4
2021-06-23,8H 0M 0S,8,24,17,254,1,11,4
2021-06-23,9H 0M 0S,20,23,8,254,1,14,4
2021-06-23,10H 0M 0S,23,22,9,256,1,14,2
2021-06-23,11H 0M 0S,24,21,15,258,1,14,6
2021-06-23,12H 0M 0S,38,22,11,261,1,9,6
2021-06-23,13H 0M 0S,49,25,10,265,1,13,NA
2021-06-23,14H 0M 0S,58,30,5,267,2,12,NA
2021-06-23,15H 0M 0S,52,34,4,269,2,9,3
2021-06-23,16H 0M 0S,43,38,3,269,2,8,3
2021-06-23,17H 0M 0S,39,41,4,267,2,10,9
2021-06-23,18H 0M 0S,37,43,4,265,2,11,NA
2021-06-23,19H 0M 0S,31,43,5,263,1,17,10
2021-06-23,20H 0M 0S,30,42,7,261,1,17,9
2021-06-23,21H 0M 0S,27,40,8,258,1,15,8
2021-06-23,22H 0M 0S,15,34,16,257,1,21,9
2021-06-23,23H 0M 0S,22,31,11,258,1,13,9
2021-06-24,0S,24,28,6,259,1,9,NA
2021-06-24,1H 0M 0S,18,26,9,260,1,14,NA
2021-06-24,2H 0M 0S,14,23,12,261,1,19,NA
2021-06-24,3H 0M 0S,16,21,10,261,1,19,13
2021-06-24,4H 0M 0S,15,19,8,261,1,17,10
2021-06-24,5H 0M 0S,5,16,14,260,1,17,10
2021-06-24,6H 0M 0S,1,14,17,260,1,25,11
2021-06-24,7H 0M 0S,2,12,17,259,1,29,11
2021-06-24,8H 0M 0S,2,9,17,260,1,38,20
2021-06-24,9H 0M 0S,4,7,23,264,1,52,27
2021-06-24,10H 0M 0S,13,7,16,270,2,46,23
2021-06-24,11H 0M 0S,25,8,13,275,2,39,22
2021-06-24,12H 0M 0S,37,11,12,280,2,33,21
2021-06-24,13H 0M 0S,40,16,9,284,2,27,15
2021-06-24,14H 0M 0S,39,20,6,285,2,18,10
2021-06-24,15H 0M 0S,34,24,5,286,2,11,5
2021-06-24,16H 0M 0S,34,28,6,284,2,13,3
2021-06-24,17H 0M 0S,33,32,7,280,2,13,2
2021-06-24,18H 0M 0S,27,34,7,274,2,18,7
2021-06-24,19H 0M 0S,22,33,10,269,2,18,8
2021-06-24,20H 0M 0S,19,31,9,266,2,21,8
2021-06-24,21H 0M 0S,18,28,7,264,2,18,8
2021-06-24,22H 0M 0S,16,25,6,263,2,18,9
2021-06-24,23H 0M 0S,14,23,6,262,2,21,10
2021-06-25,0S,17,21,5,262,2,14,7
2021-06-25,1H 0M 0S,18,19,3,261,2,9,7
2021-06-25,2H 0M 0S,17,18,3,260,2,11,NA
2021-06-25,3H 0M 0S,17,17,3,258,2,8,NA
2021-06-25,4H 0M 0S,17,17,3,256,2,6,NA
2021-06-25,5H 0M 0S,13,16,6,254,2,5,NA
2021-06-25,6H 0M 0S,3,15,13,252,2,7,2
2021-06-25,7H 0M 0S,1,13,13,252,2,14,9
2021-06-25,8H 0M 0S,2,11,13,252,2,22,11
2021-06-25,9H 0M 0S,6,10,12,254,2,21,12
2021-06-25,10H 0M 0S,11,9,12,259,1,19,10
2021-06-25,11H 0M 0S,17,9,7,263,1,11,10
2021-06-25,12H 0M 0S,20,9,9,267,1,11,4
2021-06-25,13H 0M 0S,26,11,8,269,1,13,5
2021-06-25,14H 0M 0S,32,14,6,271,1,11,3
2021-06-25,15H 0M 0S,37,19,4,271,1,10,4
2021-06-25,16H 0M 0S,40,24,4,270,1,12,4
2021-06-25,17H 0M 0S,35,27,3,267,1,12,7
2021-06-25,18H 0M 0S,33,30,2,263,1,7,NA
2021-06-25,19H 0M 0S,29,32,5,259,1,10,8
2021-06-25,20H 0M 0S,25,32,4,257,1,18,9
2021-06-25,21H 0M 0S,22,32,4,254,1,15,10
2021-06-25,22H 0M 0S,23,31,3,252,1,10,10
2021-06-25,23H 0M 0S,18,28,6,252,1,11,8
2021-06-26,0S,18,25,5,252,1,13,10
2021-06-26,1H 0M 0S,13,23,7,252,1,9,10
2021-06-26,2H 0M 0S,14,20,5,252,1,7,5
2021-06-26,3H 0M 0S,16,19,4,252,1,9,4
2021-06-26,4H 0M 0S,12,17,6,252,1,8,4
2021-06-26,5H 0M 0S,10,16,12,252,1,9,NA
2021-06-26,6H 0M 0S,8,14,14,252,1,10,NA
2021-06-26,7H 0M 0S,6,12,13,252,1,9,NA
2021-06-26,8H 0M 0S,4,10,14,252,1,11,5
2021-06-26,9H 0M 0S,6,10,12,254,1,20,12
2021-06-26,10H 0M 0S,13,9,12,258,1,14,12
2021-06-26,11H 0M 0S,24,10,16,263,1,14,NA
2021-06-26,12H 0M 0S,38,14,7,267,1,19,NA
2021-06-26,13H 0M 0S,32,16,3,270,1,12,NA
2021-06-26,14H 0M 0S,29,19,2,272,1,10,4
2021-06-26,15H 0M 0S,28,22,2,272,1,8,NA
2021-06-26,16H 0M 0S,30,25,2,272,1,7,2
2021-06-26,17H 0M 0S,30,28,2,270,1,11,2
2021-06-26,18H 0M 0S,28,30,2,266,1,10,2
2021-06-26,19H 0M 0S,27,30,2,261,1,11,6
2021-06-26,20H 0M 0S,27,29,3,256,1,17,9
2021-06-26,21H 0M 0S,24,28,4,252,1,16,9
2021-06-26,22H 0M 0S,22,27,5,250,1,12,7
2021-06-26,23H 0M 0S,21,26,3,250,1,11,6
2021-06-27,0S,20,25,3,250,1,9,6
2021-06-27,1H 0M 0S,19,24,3,250,1,8,NA
2021-06-27,2H 0M 0S,18,22,2,250,1,4,NA
2021-06-27,3H 0M 0S,18,21,3,250,1,9,NA
2021-06-27,4H 0M 0S,18,20,2,249,1,7,NA
2021-06-27,5H 0M 0S,17,19,3,249,1,6,3
2021-06-27,6H 0M 0S,16,18,2,248,1,3,NA
2021-06-27,7H 0M 0S,15,18,4,247,1,4,NA
2021-06-27,8H 0M 0S,13,17,5,246,1,5,NA
2021-06-27,9H 0M 0S,12,16,6,246,1,4,NA
2021-06-27,10H 0M 0S,15,16,4,246,1,4,NA
2021-06-27,11H 0M 0S,21,16,3,247,1,NA,NA
2021-06-27,12H 0M 0S,21,16,2,248,1,NA,NA
2021-06-27,13H 0M 0S,19,17,3,249,1,10,7
2021-06-27,14H 0M 0S,21,17,3,250,1,10,NA
2021-06-27,15H 0M 0S,20,18,3,250,1,12,NA
2021-06-27,16H 0M 0S,19,19,3,250,1,7,NA
2021-06-27,17H 0M 0S,19,19,3,252,1,5,NA
2021-06-27,18H 0M 0S,17,20,4,252,1,5,NA
2021-06-27,19H 0M 0S,14,19,6,252,1,4,2
2021-06-27,20H 0M 0S,10,17,8,252,1,6,3
2021-06-27,21H 0M 0S,8,16,8,254,1,8,2
2021-06-27,22H 0M 0S,11,15,5,254,1,4,2
2021-06-27,23H 0M 0S,13,14,5,256,1,4,NA
2021-06-28,0S,14,13,3,256,1,4,NA
2021-06-28,1H 0M 0S,14,13,2,256,1,6,NA
2021-06-28,2H 0M 0S,15,12,2,256,1,3,NA
2021-06-28,3H 0M 0S,14,12,2,254,1,3,NA
2021-06-28,4H 0M 0S,16,13,1,254,1,4,NA
2021-06-28,5H 0M 0S,16,14,1,252,1,4,NA
2021-06-28,6H 0M 0S,15,15,2,249,1,4,NA
2021-06-28,7H 0M 0S,11,14,6,248,1,3,NA
2021-06-28,8H 0M 0S,10,14,7,247,1,3,NA
2021-06-28,9H 0M 0S,10,13,7,246,1,3,2
2021-06-28,10H 0M 0S,11,13,7,247,1,NA,2
2021-06-28,11H 0M 0S,16,13,4,249,1,NA,NA
2021-06-28,12H 0M 0S,16,13,4,250,1,2,NA
2021-06-28,13H 0M 0S,13,13,6,252,1,5,NA
2021-06-28,14H 0M 0S,14,13,5,254,1,7,NA
2021-06-28,15H 0M 0S,17,13,3,257,1,8,NA
2021-06-28,16H 0M 0S,14,14,5,258,1,9,NA
2021-06-28,17H 0M 0S,16,15,4,260,1,9,NA
2021-06-28,18H 0M 0S,17,15,5,260,1,10,3
2021-06-28,19H 0M 0S,18,16,4,259,1,10,4
2021-06-28,20H 0M 0S,17,16,5,259,1,13,4
2021-06-28,21H 0M 0S,15,16,4,259,1,37,10
2021-06-28,22H 0M 0S,14,16,5,258,1,40,7
2021-06-28,23H 0M 0S,12,15,4,257,1,25,7
2021-06-29,0S,12,15,4,256,1,16,NA
2021-06-29,1H 0M 0S,15,15,2,254,1,15,NA
2021-06-29,2H 0M 0S,16,15,1,254,1,19,NA
2021-06-29,3H 0M 0S,17,15,1,252,1,18,5
2021-06-29,4H 0M 0S,17,15,1,250,1,10,NA
2021-06-29,5H 0M 0S,17,15,1,250,1,7,3
2021-06-29,6H 0M 0S,15,15,2,248,1,44,NA
2021-06-29,7H 0M 0S,11,15,5,247,1,89,1
2021-06-29,8H 0M 0S,8,15,8,247,1,46,NA
2021-06-29,9H 0M 0S,8,14,8,247,1,28,3
2021-06-29,10H 0M 0S,9,13,8,248,1,28,NA
2021-06-29,11H 0M 0S,13,12,5,249,1,NA,NA
2021-06-29,12H 0M 0S,17,12,4,250,1,NA,NA
2021-06-29,13H 0M 0S,NA,12,NA,252,1,NA,NA
2021-06-29,14H 0M 0S,NA,11,NA,254,1,NA,NA
2021-06-29,15H 0M 0S,NA,NA,NA,NA,1,NA,NA
2021-06-29,16H 0M 0S,NA,NA,NA,NA,1,NA,NA
2021-06-29,17H 0M 0S,NA,NA,NA,NA,1,NA,NA
2021-06-29,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-29,19H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-29,20H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-29,21H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-29,22H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-29,23H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,1H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,2H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,3H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,4H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,5H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,6H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,7H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,8H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,9H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,10H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,11H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,12H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,13H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,14H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,15H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,16H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,17H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,18H 0M 0S,NA,NA,NA,NA,NA,NA,NA
2021-06-30,19H 0M 0S,15,NA,13,NA,NA,NA,NA
2021-06-30,20H 0M 0S,12,NA,13,NA,NA,22,NA
2021-06-30,21H 0M 0S,18,NA,11,NA,NA,17,10
2021-06-30,22H 0M 0S,9,NA,16,NA,NA,15,NA
2021-06-30,23H 0M 0S,6,NA,17,NA,NA,15,7
2021-07-01,0S,4,11,16,288,NA,19,NA
2021-07-01,1H 0M 0S,2,9,16,289,NA,19,NA
2021-07-01,2H 0M 0S,1,8,17,290,NA,25,NA
2021-07-01,3H 0M 0S,2,7,17,293,NA,25,7
2021-07-01,4H 0M 0S,4,6,14,295,NA,23,7
2021-07-01,5H 0M 0S,8,5,8,296,NA,18,7
2021-07-01,6H 0M 0S,6,4,10,295,NA,11,4
2021-07-01,7H 0M 0S,1,4,13,293,NA,14,2
2021-07-01,8H 0M 0S,8,4,12,291,NA,15,6
2021-07-01,9H 0M 0S,4,4,12,289,NA,15,7
2021-07-01,10H 0M 0S,8,5,13,288,NA,11,6
2021-07-01,11H 0M 0S,9,6,16,288,NA,19,12
2021-07-01,12H 0M 0S,16,8,14,288,2,19,12
2021-07-01,13H 0M 0S,29,10,17,289,2,22,11
2021-07-01,14H 0M 0S,36,14,16,291,2,26,13
2021-07-01,15H 0M 0S,35,18,7,294,2,21,10
2021-07-01,16H 0M 0S,36,22,5,295,2,20,7
2021-07-01,17H 0M 0S,36,26,5,295,2,14,6
2021-07-01,18H 0M 0S,19,27,12,293,2,31,12
2021-07-01,19H 0M 0S,5,27,23,291,2,21,7
2021-07-01,20H 0M 0S,3,25,25,291,2,16,6
2021-07-01,21H 0M 0S,9,22,19,293,2,17,9
2021-07-01,22H 0M 0S,8,19,16,294,2,16,7
2021-07-01,23H 0M 0S,5,15,19,296,2,16,8
2021-07-02,0S,6,11,19,298,2,15,10
2021-07-02,1H 0M 0S,20,9,6,301,2,23,14
2021-07-02,2H 0M 0S,22,10,2,301,2,17,8
2021-07-02,3H 0M 0S,22,12,2,300,2,11,6
2021-07-02,4H 0M 0S,21,14,1,294,2,9,6
2021-07-02,5H 0M 0S,21,16,2,287,2,6,NA
2021-07-02,6H 0M 0S,16,17,6,280,2,4,NA
2021-07-02,7H 0M 0S,15,18,7,274,2,6,2
2021-07-02,8H 0M 0S,10,18,11,269,2,6,2
2021-07-02,9H 0M 0S,4,16,17,266,2,10,5
2021-07-02,10H 0M 0S,11,15,15,268,2,7,5
2021-07-02,11H 0M 0S,21,15,11,272,2,7,5
2021-07-02,12H 0M 0S,30,16,9,276,2,5,NA
2021-07-02,13H 0M 0S,32,17,7,279,2,15,NA
2021-07-02,14H 0M 0S,33,20,4,282,2,9,NA
2021-07-02,15H 0M 0S,24,21,5,283,2,15,NA
2021-07-02,16H 0M 0S,12,21,11,285,2,20,NA
2021-07-02,17H 0M 0S,5,21,18,285,2,17,10
2021-07-02,18H 0M 0S,3,20,18,284,2,15,10
2021-07-02,19H 0M 0S,3,18,17,284,2,13,8
2021-07-02,20H 0M 0S,1,14,20,287,2,15,7
2021-07-02,21H 0M 0S,1,10,20,293,2,18,7
2021-07-02,22H 0M 0S,1,6,18,305,2,22,10
2021-07-02,23H 0M 0S,1,3,16,319,2,25,12
2021-07-03,0S,1,2,18,331,2,29,13
2021-07-03,1H 0M 0S,6,2,11,340,3,27,15
2021-07-03,2H 0M 0S,9,3,9,344,3,20,9
2021-07-03,3H 0M 0S,3,3,12,343,3,13,7
2021-07-03,4H 0M 0S,4,3,12,340,3,12,5
2021-07-03,5H 0M 0S,2,3,9,333,3,11,5
2021-07-03,6H 0M 0S,1,3,14,321,3,17,7
2021-07-03,7H 0M 0S,1,3,13,311,3,21,11
2021-07-03,8H 0M 0S,1,3,11,303,3,22,12
2021-07-03,9H 0M 0S,3,3,12,299,3,24,9
2021-07-03,10H 0M 0S,10,3,13,298,3,19,11
2021-07-03,11H 0M 0S,21,5,10,299,3,17,10
2021-07-03,12H 0M 0S,26,8,5,301,3,14,8
