"","year","Mes","day","Hora","O3_Horario","O3_8H","NO2","CO_8H","SO2_24H","PM_10","PM_2.5"
"2341",2021,4,8,"12:00",0.065,0.018,0.013,2.2,0.003,43,22
"2342",2021,4,8,"13:00",0.077,0.027,0.007,2.21,0.003,35,13
"2343",2021,4,8,"14:00",0.085,0.037,0.006,2.2,0.003,29,13
"2344",2021,4,8,"15:00",0.082,0.047,0.005,2.18,0.003,34,8
"2345",2021,4,8,"16:00",0.084,0.057,0.004,2.14,0.003,29,8
"2346",2021,4,8,"17:00",0.082,0.067,0.005,2.09,0.003,32,9
"2347",2021,4,8,"18:00",0.082,0.075,0.006,2.03,0.003,40,14
"2348",2021,4,8,"19:00",0.078,0.079,0.008,1.97,0.003,42,14
"2349",2021,4,8,"20:00",0.075,0.081,0.008,1.91,0.003,40,15
"2350",2021,4,8,"21:00",0.062,0.079,0.011,1.88,0.003,38,15
"2351",2021,4,8,"22:00",0.059,0.076,0.009,1.87,0.003,75,27
"2352",2021,4,8,"23:00",0.059,0.073,0.01,1.86,0.003,56,25
"2353",2021,4,9,"00:00",0.05,0.068,0.01,1.86,0.003,40,13
"2354",2021,4,9,"01:00",0.043,0.064,0.014,1.86,0.003,32,14
"2355",2021,4,9,"02:00",0.042,0.059,0.009,1.87,0.003,30,13
"2356",2021,4,9,"03:00",0.036,0.053,0.011,1.87,0.003,32,12
"2357",2021,4,9,"04:00",0.026,0.047,0.017,1.86,0.003,36,8
"2358",2021,4,9,"05:00",0.011,0.041,0.027,1.86,0.003,36,10
"2359",2021,4,9,"06:00",0.002,0.034,0.034,1.86,0.003,44,17
"2360",2021,4,9,"07:00",0.001,0.026,0.03,1.88,0.003,43,16
"2361",2021,4,9,"08:00",0.002,0.02,0.028,1.91,0.003,45,18
"2362",2021,4,9,"09:00",0.01,0.016,0.025,1.95,0.003,45,22
"2363",2021,4,9,"10:00",0.017,0.013,0.03,2,0.003,44,24
"2364",2021,4,9,"11:00",0.036,0.013,0.037,2.07,0.003,47,26
"2365",2021,4,9,"12:00",0.065,0.018,0.017,2.14,0.003,46,20
"2366",2021,4,9,"13:00",0.081,0.027,0.008,2.18,0.003,41,15
"2367",2021,4,9,"14:00",0.079,0.036,0.006,2.19,0.003,42,15
"2368",2021,4,9,"15:00",0.077,0.046,0.006,2.19,0.003,43,12
"2369",2021,4,9,"16:00",0.073,0.055,0.007,2.17,0.003,40,16
"2370",2021,4,9,"17:00",0.07,0.062,0.009,2.13,0.003,47,23
"2371",2021,4,9,"18:00",0.073,0.069,0.008,2.09,0.003,39,21
"2372",2021,4,9,"19:00",0.065,0.073,0.01,2.03,0.003,48,17
"2373",2021,4,9,"20:00",0.067,0.073,0.012,1.98,0.003,46,18
"2374",2021,4,9,"21:00",0.053,0.07,0.014,1.95,0.003,68,29
"2375",2021,4,9,"22:00",0.049,0.066,0.017,1.94,0.003,78,34
"2376",2021,4,9,"23:00",0.046,0.062,0.015,1.94,0.003,60,28
"2377",2021,4,10,"00:00",0.048,0.059,0.01,1.95,0.003,45,17
"2378",2021,4,10,"01:00",0.043,0.056,0.011,1.95,0.003,37,13
"2379",2021,4,10,"02:00",0.031,0.05,0.018,1.94,0.003,41,15
"2380",2021,4,10,"03:00",0.02,0.045,0.025,1.95,0.003,38,16
"2381",2021,4,10,"04:00",0.023,0.039,0.019,1.96,0.003,35,16
"2382",2021,4,10,"05:00",0.014,0.034,0.028,1.96,0.003,35,14
"2383",2021,4,10,"06:00",0.017,0.03,0.026,1.97,0.003,38,18
"2384",2021,4,10,"07:00",0.001,0.025,0.034,1.98,0.003,43,20
"2385",2021,4,10,"08:00",0.002,0.019,0.032,2,0.003,68,30
"2386",2021,4,10,"09:00",0.006,0.014,0.03,2.05,0.003,68,32
"2387",2021,4,10,"10:00",0.015,0.012,0.034,2.12,0.003,77,36
"2388",2021,4,10,"11:00",0.042,0.015,0.021,2.18,0.003,69,33
"2389",2021,4,10,"12:00",0.06,0.02,0.02,2.22,0.003,60,28
"2390",2021,4,10,"13:00",0.084,0.028,0.015,2.26,0.003,58,26
"2391",2021,4,10,"14:00",0.099,0.039,0.01,2.28,0.003,51,22
"2392",2021,4,10,"15:00",0.074,0.048,0.005,2.29,0.003,48,20
"2393",2021,4,10,"16:00",0.069,0.056,0.003,2.26,0.003,39,12
"2394",2021,4,10,"17:00",0.071,0.064,0.005,2.21,0.003,42,14
"2395",2021,4,10,"18:00",0.072,0.071,0.006,2.14,0.003,43,17
"2396",2021,4,10,"19:00",0.072,0.075,0.006,2.07,0.003,36,16
"2397",2021,4,10,"20:00",0.065,0.076,0.011,2.01,0.003,35,15
"2398",2021,4,10,"21:00",0.054,0.072,0.011,1.96,0.003,56,21
"2399",2021,4,10,"22:00",0.045,0.065,0.016,1.93,0.003,48,22
"2400",2021,4,10,"23:00",0.046,0.062,0.014,1.91,0.003,40,22
"2401",2021,4,11,"00:00",0.038,0.058,0.017,1.91,0.003,38,18
"2402",2021,4,11,"01:00",0.024,0.052,0.022,1.92,0.003,40,20
"2403",2021,4,11,"02:00",0.008,0.044,0.033,1.94,0.003,54,24
"2404",2021,4,11,"03:00",0.011,0.036,0.033,1.99,0.003,63,26
"2405",2021,4,11,"04:00",0.021,0.031,0.019,2.03,0.003,54,23
"2406",2021,4,11,"05:00",0.002,0.024,0.03,2.06,0.003,58,25
"2407",2021,4,11,"06:00",0.002,0.019,0.031,2.1,0.003,72,31
"2408",2021,4,11,"07:00",0.004,0.014,0.027,2.14,0.003,80,37
"2409",2021,4,11,"08:00",0.003,0.009,0.026,2.17,0.003,73,35
"2410",2021,4,11,"09:00",0.008,0.007,0.025,2.2,0.003,66,32
"2411",2021,4,11,"10:00",0.025,0.01,0.023,2.22,0.003,66,35
"2412",2021,4,11,"11:00",0.045,0.014,0.017,2.23,0.003,55,27
"2413",2021,4,11,"12:00",0.068,0.02,0.011,2.23,0.003,46,22
"2414",2021,4,11,"13:00",0.078,0.029,0.004,2.21,0.003,41,18
"2415",2021,4,11,"14:00",0.073,0.038,0.004,2.18,0.003,38,12
"2416",2021,4,11,"15:00",0.068,0.046,0.002,2.14,0.003,33,10
"2417",2021,4,11,"16:00",0.07,0.054,0.002,2.09,0.003,28,10
"2418",2021,4,11,"17:00",0.073,0.063,0.003,2.04,0.003,28,10
"2419",2021,4,11,"18:00",0.073,0.069,0.003,1.98,0.003,33,16
"2420",2021,4,11,"19:00",0.07,0.072,0.003,1.93,0.003,33,16
"2421",2021,4,11,"20:00",0.065,0.071,0.004,1.88,0.003,34,14
"2422",2021,4,11,"21:00",0.057,0.069,0.009,1.85,0.004,32,14
"2423",2021,4,11,"22:00",0.049,0.066,0.012,1.84,0.004,34,17
"2424",2021,4,11,"23:00",0.029,0.061,0.028,1.84,0.004,35,19
"2425",2021,4,12,"00:00",0.037,0.057,0.02,1.88,0.004,45,22
"2426",2021,4,12,"01:00",0.044,0.053,0.01,1.91,0.004,45,22
"2427",2021,4,12,"02:00",0.042,0.049,0.009,1.93,0.004,42,26
"2428",2021,4,12,"03:00",0.03,0.044,0.012,1.96,0.004,44,24
"2429",2021,4,12,"04:00",0.018,0.038,0.016,1.98,0.004,46,26
"2430",2021,4,12,"05:00",0.005,0.032,0.029,2.01,0.004,54,23
"2431",2021,4,12,"06:00",0.002,0.026,0.034,2.04,0.004,68,30
"2432",2021,4,12,"07:00",0.002,0.023,0.031,2.06,0.004,71,34
"2433",2021,4,12,"08:00",0.002,0.018,0.028,2.08,0.004,71,33
"2434",2021,4,12,"09:00",0.006,0.013,0.031,2.11,0.004,71,36
"2435",2021,4,12,"10:00",0.017,0.01,0.031,2.16,0.004,74,38
"2436",2021,4,12,"11:00",0.041,0.012,0.022,2.22,0.004,73,35
"2437",2021,4,12,"12:00",0.064,0.017,0.015,2.26,0.004,58,27
"2438",2021,4,12,"13:00",0.078,0.027,0.007,2.28,0.004,50,22
"2439",2021,4,12,"14:00",0.073,0.035,0.005,2.27,0.004,42,19
"2440",2021,4,12,"15:00",0.074,0.044,0.005,2.25,0.004,48,18
"2441",2021,4,12,"16:00",0.069,0.053,0.006,2.21,0.004,40,18
"2442",2021,4,12,"17:00",0.07,0.061,0.004,2.16,0.003,34,14
"2443",2021,4,12,"18:00",0.072,0.068,0.004,2.09,0.003,39,17
"2444",2021,4,12,"19:00",0.067,0.071,0.005,2.01,0.003,39,15
"2445",2021,4,12,"20:00",0.063,0.071,0.007,1.95,0.003,36,15
"2446",2021,4,12,"21:00",0.052,0.068,0.013,1.92,0.003,55,23
"2447",2021,4,12,"22:00",0.047,0.064,0.012,1.9,0.003,57,26
"2448",2021,4,12,"23:00",0.04,0.06,0.014,1.89,0.003,43,25
"2449",2021,4,13,"00:00",0.043,0.057,0.014,1.89,0.003,45,21
"2450",2021,4,13,"01:00",0.035,0.052,0.017,1.89,0.003,44,20
"2451",2021,4,13,"02:00",0.026,0.047,0.02,1.9,0.003,44,19
"2452",2021,4,13,"03:00",0.008,0.039,0.032,1.92,0.003,48,21
"2453",2021,4,13,"04:00",0.007,0.032,0.029,1.94,0.003,48,20
"2454",2021,4,13,"05:00",0.015,0.028,0.02,1.96,0.003,52,20
"2455",2021,4,13,"06:00",0.004,0.022,0.027,1.97,0.003,53,20
"2456",2021,4,13,"07:00",0.002,0.018,0.031,1.99,0.003,54,24
"2457",2021,4,13,"08:00",0.002,0.012,0.03,2.01,0.003,57,26
"2458",2021,4,13,"09:00",0.005,0.009,0.031,2.05,0.003,59,27
"2459",2021,4,13,"10:00",0.022,0.008,0.031,2.11,0.003,62,29
"2460",2021,4,13,"11:00",0.042,0.012,0.023,2.16,0.003,57,28
"2461",2021,4,13,"12:00",0.06,0.019,0.012,2.2,0.003,51,23
"2462",2021,4,13,"13:00",0.072,0.026,0.006,2.21,0.003,44,19
"2463",2021,4,13,"14:00",0.07,0.034,0.008,2.22,0.003,42,16
"2464",2021,4,13,"15:00",0.065,0.042,0.005,2.21,0.003,43,18
"2465",2021,4,13,"16:00",0.065,0.05,0.003,2.18,0.003,35,17
"2466",2021,4,13,"17:00",0.066,0.058,0.004,2.14,0.003,34,14
"2467",2021,4,13,"18:00",0.067,0.063,0.004,2.06,0.003,34,12
"2468",2021,4,13,"19:00",0.067,0.067,0.005,1.99,0.003,38,14
"2469",2021,4,13,"20:00",0.058,0.066,0.015,1.94,0.003,44,18
"2470",2021,4,13,"21:00",0.053,0.064,0.012,1.92,0.003,60,24
"2471",2021,4,13,"22:00",0.048,0.061,0.015,1.9,0.003,64,30
"2472",2021,4,13,"23:00",0.05,0.059,0.011,1.89,0.003,52,25
"2473",2021,4,14,"00:00",0.048,0.057,0.01,1.88,0.003,43,23
"2474",2021,4,14,"01:00",0.041,0.054,0.014,1.88,0.003,34,16
"2475",2021,4,14,"02:00",0.039,0.051,0.012,1.88,0.003,35,16
"2476",2021,4,14,"03:00",0.024,0.045,0.017,1.88,0.003,40,17
"2477",2021,4,14,"04:00",0.025,0.041,0.015,1.88,0.003,41,17
"2478",2021,4,14,"05:00",0.023,0.037,0.016,1.88,0.003,41,15
"2479",2021,4,14,"06:00",0.01,0.033,0.026,1.88,0.003,43,17
"2480",2021,4,14,"07:00",0.005,0.027,0.028,1.89,0.003,51,23
"2481",2021,4,14,"08:00",0.003,0.021,0.028,1.91,0.003,58,27
"2482",2021,4,14,"09:00",0.005,0.017,0.028,1.95,0.003,57,26
"2483",2021,4,14,"10:00",0.013,0.014,0.03,2,0.003,64,31
"2484",2021,4,14,"11:00",0.037,0.015,0.019,2.07,0.003,61,29
"2485",2021,4,14,"12:00",0.059,0.019,0.011,2.11,0.003,52,26
"2486",2021,4,14,"13:00",0.074,0.026,0.007,2.13,0.003,46,20
"2487",2021,4,14,"14:00",0.083,0.035,0.007,2.14,0.003,44,15
"2488",2021,4,14,"15:00",0.072,0.043,0.004,2.14,0.003,43,17
"2489",2021,4,14,"16:00",0.074,0.052,0.003,2.12,0.003,39,15
"2490",2021,4,14,"17:00",0.076,0.061,0.004,2.09,0.003,38,14
"2491",2021,4,14,"18:00",0.076,0.069,0.004,2.04,0.003,39,15
"2492",2021,4,14,"19:00",0.059,0.072,0.01,1.98,0.003,54,21
"2493",2021,4,14,"20:00",0.043,0.07,0.017,1.94,0.003,85,32
"2494",2021,4,14,"21:00",0.038,0.065,0.02,1.93,0.003,83,30
"2495",2021,4,14,"22:00",0.034,0.059,0.022,1.93,0.003,83,29
"2496",2021,4,14,"23:00",0.033,0.054,0.015,1.94,0.003,52,24
"2497",2021,4,15,"00:00",0.043,0.05,0.007,1.96,0.003,43,22
"2498",2021,4,15,"01:00",0.036,0.045,0.011,1.97,0.003,43,20
"2499",2021,4,15,"02:00",0.03,0.04,0.012,1.98,0.003,48,18
"2500",2021,4,15,"03:00",0.037,0.037,0.01,1.99,0.003,34,13
"2501",2021,4,15,"04:00",0.031,0.035,0.012,1.98,0.003,32,13
"2502",2021,4,15,"05:00",0.023,0.033,0.014,1.97,0.003,30,13
"2503",2021,4,15,"06:00",0.015,0.031,0.018,1.96,0.003,33,13
"2504",2021,4,15,"07:00",0.004,0.027,0.024,1.94,0.003,39,17
"2505",2021,4,15,"08:00",0.002,0.022,0.029,1.94,0.003,45,21
"2506",2021,4,15,"09:00",0.007,0.019,0.029,1.96,0.003,42,19
"2507",2021,4,15,"10:00",0.013,0.017,0.033,2.01,0.003,46,22
"2508",2021,4,15,"11:00",0.037,0.017,0.024,2.07,0.003,45,23
"2509",2021,4,15,"12:00",0.062,0.02,0.016,2.13,0.003,42,19
"2510",2021,4,15,"13:00",0.078,0.027,0.011,2.16,0.003,41,17
"2511",2021,4,15,"14:00",0.079,0.035,0.007,2.18,0.003,32,12
"2512",2021,4,15,"15:00",0.082,0.045,0.006,2.19,0.003,30,9
"2513",2021,4,15,"16:00",0.084,0.055,0.007,2.18,0.003,42,17
"2514",2021,4,15,"17:00",0.089,0.066,0.006,2.15,0.003,38,15
"2515",2021,4,15,"18:00",0.091,0.075,0.007,2.09,0.003,44,17
"2516",2021,4,15,"19:00",0.08,0.081,0.01,2.02,0.003,45,18
"2517",2021,4,15,"20:00",0.068,0.081,0.014,1.98,0.003,46,18
"2518",2021,4,15,"21:00",0.054,0.078,0.019,1.96,0.003,52,24
"2519",2021,4,15,"22:00",0.046,0.074,0.019,1.95,0.003,63,24
"2520",2021,4,15,"23:00",0.031,0.068,0.028,1.96,0.003,51,23
"2521",2021,4,16,"00:00",0.043,0.063,0.014,1.97,0.003,37,19
"2522",2021,4,16,"01:00",0.038,0.056,0.014,1.99,0.003,32,14
"2523",2021,4,16,"02:00",0.033,0.049,0.017,2,0.003,31,10
"2524",2021,4,16,"03:00",0.017,0.041,0.025,2.01,0.003,33,13
"2525",2021,4,16,"04:00",0.004,0.033,0.032,2.02,0.003,40,14
"2526",2021,4,16,"05:00",0.002,0.027,0.032,2.04,0.003,51,22
"2527",2021,4,16,"06:00",0.003,0.021,0.025,2.06,0.004,69,32
"2528",2021,4,16,"07:00",0.002,0.018,0.026,2.08,0.004,70,31
"2529",2021,4,16,"08:00",0.002,0.013,0.027,2.1,0.004,70,29
"2530",2021,4,16,"09:00",0.004,0.008,0.03,2.15,0.004,69,33
"2531",2021,4,16,"10:00",0.012,0.006,0.042,2.22,0.004,75,36
"2532",2021,4,16,"11:00",0.03,0.007,0.042,2.31,0.004,77,37
"2533",2021,4,16,"12:00",0.056,0.014,0.027,2.38,0.004,70,32
"2534",2021,4,16,"13:00",0.085,0.024,0.016,2.43,0.004,63,26
"2535",2021,4,16,"14:00",0.102,0.037,0.009,2.44,0.004,58,23
"2536",2021,4,16,"15:00",0.086,0.047,0.005,2.44,0.004,52,22
"2537",2021,4,16,"16:00",0.075,0.056,0.004,2.41,0.004,47,18
"2538",2021,4,16,"17:00",0.079,0.066,0.004,2.36,0.004,42,17
"2539",2021,4,16,"18:00",0.08,0.074,0.005,2.28,0.004,45,19
"2540",2021,4,16,"19:00",0.077,0.08,0.006,2.19,0.004,42,17
"2541",2021,4,16,"20:00",0.073,0.082,0.008,2.09,0.003,41,17
"2542",2021,4,16,"21:00",0.063,0.079,0.011,2.02,0.003,39,16
"2543",2021,4,16,"22:00",0.047,0.073,0.022,1.98,0.003,39,17
"2544",2021,4,16,"23:00",0.046,0.068,0.019,1.97,0.003,44,20
"2545",2021,4,17,"00:00",0.052,0.065,0.009,1.97,0.003,38,18
"2546",2021,4,17,"01:00",0.021,0.057,0.03,1.98,0.003,43,19
"2547",2021,4,17,"02:00",0.025,0.051,0.022,2.01,0.003,49,24
"2548",2021,4,17,"03:00",0.021,0.044,0.023,2.04,0.004,62,30
"2549",2021,4,17,"04:00",0.02,0.037,0.02,2.08,0.004,57,26
"2550",2021,4,17,"05:00",0.037,0.034,0.007,2.11,0.004,59,27
"2551",2021,4,17,"06:00",0.027,0.031,0.015,2.13,0.003,46,22
"2552",2021,4,17,"07:00",0.005,0.026,0.031,2.13,0.003,51,26
"2553",2021,4,17,"08:00",0.002,0.02,0.031,2.15,0.003,77,35
"2554",2021,4,17,"09:00",0.005,0.018,0.031,2.2,0.003,75,34
"2555",2021,4,17,"10:00",0.013,0.016,0.041,2.26,0.003,75,38
"2556",2021,4,17,"11:00",0.034,0.018,0.04,2.32,0.003,78,36
"2557",2021,4,17,"12:00",0.069,0.024,0.014,2.36,0.003,65,32
"2558",2021,4,17,"13:00",0.08,0.029,0.008,2.38,0.003,61,25
"2559",2021,4,17,"14:00",0.069,0.035,0.004,2.39,0.003,49,22
"2560",2021,4,17,"15:00",0.072,0.043,0.003,2.39,0.003,44,17
"2561",2021,4,17,"16:00",0.074,0.052,0.003,2.35,0.003,37,16
"2562",2021,4,17,"17:00",0.075,0.061,0.004,2.28,0.003,39,15
"2563",2021,4,17,"18:00",0.075,0.069,0.004,2.2,0.003,45,16
"2564",2021,4,17,"19:00",0.07,0.073,0.004,2.09,0.003,43,17
"2565",2021,4,17,"20:00",0.064,0.072,0.005,2.01,0.003,41,15
"2566",2021,4,17,"21:00",0.051,0.069,0.009,1.95,0.003,38,19
"2567",2021,4,17,"22:00",0.05,0.066,0.008,1.92,0.003,33,15
"2568",2021,4,17,"23:00",0.05,0.064,0.006,1.91,0.003,30,14
"2569",2021,4,18,"00:00",0.046,0.06,0.007,1.9,0.003,40,17
"2570",2021,4,18,"01:00",0.045,0.056,0.004,1.9,0.003,45,19
"2571",2021,4,18,"02:00",0.04,0.052,0.004,1.9,0.003,44,17
"2572",2021,4,18,"03:00",0.037,0.048,0.003,1.9,0.003,42,19
"2573",2021,4,18,"04:00",0.036,0.044,0.004,1.9,0.003,39,17
"2574",2021,4,18,"05:00",0.034,0.042,0.005,1.89,0.003,39,18
"2575",2021,4,18,"06:00",0.029,0.04,0.011,1.89,0.003,42,20
"2576",2021,4,18,"07:00",0.008,0.034,0.021,1.89,0.003,49,23
"2577",2021,4,18,"08:00",0.009,0.03,0.019,1.91,0.003,58,25
"2578",2021,4,18,"09:00",0.01,0.025,0.022,1.93,0.003,60,26
"2579",2021,4,18,"10:00",0.026,0.024,0.025,1.97,0.003,59,28
"2580",2021,4,18,"11:00",0.054,0.026,0.007,2.01,0.002,61,28
"2581",2021,4,18,"12:00",0.059,0.029,0.004,2.04,0.002,47,21
"2582",2021,4,18,"13:00",0.054,0.031,0.003,2.06,0.002,37,18
"2583",2021,4,18,"14:00",0.056,0.035,0.002,2.06,0.002,30,12
"2584",2021,4,18,"15:00",0.06,0.041,0.003,2.06,0.002,28,13
"2585",2021,4,18,"16:00",0.062,0.048,0.003,2.04,0.002,28,14
"2586",2021,4,18,"17:00",0.063,0.054,0.002,2.01,0.002,31,13
"2587",2021,4,18,"18:00",0.061,0.059,0.003,1.96,0.002,35,13
"2588",2021,4,18,"19:00",0.062,0.06,0.003,1.91,0.002,34,10
"2589",2021,4,18,"20:00",0.059,0.06,0.004,1.88,0.002,32,12
"2590",2021,4,18,"21:00",0.051,0.059,0.007,1.86,0.002,28,13
"2591",2021,4,18,"22:00",0.05,0.059,0.007,1.85,0.002,29,11
"2592",2021,4,18,"23:00",0.05,0.057,0.005,1.85,0.002,27,14
"2593",2021,4,19,"00:00",0.049,0.056,0.003,1.85,0.002,28,13
"2594",2021,4,19,"01:00",0.043,0.053,0.005,1.85,0.002,28,15
"2595",2021,4,19,"02:00",0.042,0.051,0.004,1.85,0.002,31,9
"2596",2021,4,19,"03:00",0.043,0.048,0.003,1.85,0.002,31,13
"2597",2021,4,19,"04:00",0.04,0.046,0.003,1.85,0.002,30,7
"2598",2021,4,19,"05:00",0.026,0.043,0.011,1.85,0.002,34,13
"2599",2021,4,19,"06:00",0.016,0.039,0.016,1.85,0.002,40,16
"2600",2021,4,19,"07:00",0.005,0.033,0.025,1.86,0.002,39,17
"2601",2021,4,19,"08:00",0.002,0.027,0.028,1.88,0.002,46,25
"2602",2021,4,19,"09:00",0.005,0.022,0.028,1.93,0.002,59,28
"2603",2021,4,19,"10:00",0.014,0.019,0.032,2.01,0.002,68,31
"2604",2021,4,19,"11:00",0.04,0.019,0.014,2.1,0.002,65,30
"2605",2021,4,19,"12:00",0.053,0.02,0.006,2.16,0.002,52,21
"2606",2021,4,19,"13:00",0.06,0.024,0.005,2.2,0.002,41,15
"2607",2021,4,19,"14:00",0.065,0.031,0.004,2.22,0.002,39,15
"2608",2021,4,19,"15:00",0.068,0.038,0.004,2.23,0.002,48,13
"2609",2021,4,19,"16:00",0.068,0.047,0.004,2.22,0.002,45,15
"2610",2021,4,19,"17:00",0.067,0.054,0.004,2.18,0.002,41,16
"2611",2021,4,19,"18:00",0.066,0.061,0.004,2.1,0.002,42,14
"2612",2021,4,19,"19:00",0.061,0.064,0.005,2.02,0.002,42,17
"2613",2021,4,19,"20:00",0.057,0.064,0.006,1.96,0.002,36,10
"2614",2021,4,19,"21:00",0.043,0.062,0.016,1.93,0.002,30,14
"2615",2021,4,19,"22:00",0.045,0.059,0.016,1.92,0.002,31,14
"2616",2021,4,19,"23:00",0.057,0.058,0.009,1.92,0.002,32,18
"2617",2021,4,20,"00:00",0.05,0.056,0.006,1.92,0.002,33,16
"2618",2021,4,20,"01:00",0.048,0.053,0.004,1.93,0.002,28,15
"2619",2021,4,20,"02:00",0.045,0.051,0.006,1.92,0.002,26,10
"2620",2021,4,20,"03:00",0.04,0.048,0.008,1.93,0.002,32,16
"2621",2021,4,20,"04:00",0.036,0.046,0.009,1.93,0.002,36,18
"2622",2021,4,20,"05:00",0.029,0.044,0.013,1.93,0.002,36,16
"2623",2021,4,20,"06:00",0.012,0.04,0.027,1.93,0.002,37,18
"2624",2021,4,20,"07:00",0.003,0.033,0.033,1.92,0.002,46,22
"2625",2021,4,20,"08:00",0.002,0.027,0.032,1.94,0.003,72,34
"2626",2021,4,20,"09:00",0.006,0.022,0.033,2,0.003,82,39
"2627",2021,4,20,"10:00",0.015,0.018,0.044,2.09,0.003,84,40
"2628",2021,4,20,"11:00",0.042,0.018,0.034,2.18,0.003,87,39
"2629",2021,4,20,"12:00",0.067,0.022,0.018,2.25,0.003,78,33
"2630",2021,4,20,"13:00",0.068,0.027,0.007,2.31,0.003,68,27
"2631",2021,4,20,"14:00",0.057,0.033,0.004,2.34,0.003,52,21
"2632",2021,4,20,"15:00",0.062,0.04,0.004,2.34,0.003,41,16
"2633",2021,4,20,"16:00",0.063,0.048,0.004,2.32,0.003,40,15
"2634",2021,4,20,"17:00",0.061,0.054,0.004,2.26,0.003,35,13
"2635",2021,4,20,"18:00",0.062,0.06,0.004,2.18,0.003,35,15
"2636",2021,4,20,"19:00",0.065,0.063,0.005,2.08,0.003,35,13
"2637",2021,4,20,"20:00",0.058,0.062,0.008,2.01,0.003,32,14
"2638",2021,4,20,"21:00",0.046,0.059,0.012,1.96,0.003,28,14
"2639",2021,4,20,"22:00",0.04,0.057,0.015,1.94,0.003,33,15
"2640",2021,4,20,"23:00",0.028,0.053,0.027,1.93,0.003,33,16
"2641",2021,4,21,"00:00",0.019,0.047,0.03,1.95,0.003,47,20
"2642",2021,4,21,"01:00",0.039,0.045,0.011,1.98,0.003,51,23
"2643",2021,4,21,"02:00",0.045,0.043,0.007,2,0.003,46,18
"2644",2021,4,21,"03:00",0.029,0.038,0.017,2.01,0.003,51,22
"2645",2021,4,21,"04:00",0.031,0.035,0.014,2.02,0.003,50,23
"2646",2021,4,21,"05:00",0.023,0.032,0.018,2.03,0.003,47,23
"2647",2021,4,21,"06:00",0.007,0.028,0.028,2.03,0.003,62,30
"2648",2021,4,21,"07:00",0.003,0.025,0.03,2.05,0.003,75,32
"2649",2021,4,21,"08:00",0.003,0.023,0.03,2.07,0.003,83,38
"2650",2021,4,21,"09:00",0.004,0.018,0.035,2.11,0.003,92,39
"2651",2021,4,21,"10:00",0.013,0.014,0.041,2.19,0.003,96,44
"2652",2021,4,21,"11:00",0.027,0.014,0.048,2.3,0.003,95,45
"2653",2021,4,21,"12:00",0.05,0.016,0.022,2.39,0.003,86,38
"2654",2021,4,21,"13:00",0.069,0.022,0.007,2.45,0.003,65,28
"2655",2021,4,21,"14:00",0.074,0.03,0.005,2.47,0.003,51,28
"2656",2021,4,21,"15:00",0.069,0.039,0.006,2.47,0.003,39,17
"2657",2021,4,21,"16:00",0.064,0.046,0.005,2.44,0.003,36,15
"2658",2021,4,21,"17:00",0.064,0.054,0.005,2.37,0.003,34,14
"2659",2021,4,21,"18:00",0.066,0.06,0.004,2.28,0.003,32,14
"2660",2021,4,21,"19:00",0.062,0.065,0.006,2.17,0.003,37,14
"2661",2021,4,21,"20:00",0.049,0.065,0.013,2.07,0.003,45,18
"2662",2021,4,21,"21:00",0.045,0.062,0.014,2.02,0.003,76,30
"2663",2021,4,21,"22:00",0.042,0.058,0.011,1.99,0.003,77,32
"2664",2021,4,21,"23:00",0.032,0.053,0.011,1.99,0.003,73,36
"2665",2021,4,22,"00:00",0.024,0.048,0.015,1.99,0.003,65,31
"2666",2021,4,22,"01:00",0.027,0.043,0.01,1.99,0.003,58,28
"2667",2021,4,22,"02:00",0.029,0.039,0.008,1.99,0.003,48,22
"2668",2021,4,22,"03:00",0.029,0.035,0.008,1.99,0.003,42,21
"2669",2021,4,22,"04:00",0.027,0.032,0.009,1.98,0.003,34,17
"2670",2021,4,22,"05:00",0.024,0.029,0.011,1.97,0.003,32,16
"2671",2021,4,22,"06:00",0.004,0.025,0.024,1.96,0.003,37,15
"2672",2021,4,22,"07:00",0.002,0.021,0.02,1.96,0.003,51,19
"2673",2021,4,22,"08:00",0.002,0.018,0.018,1.98,0.003,65,26
"2674",2021,4,22,"09:00",0.004,0.015,0.024,2.03,0.003,70,30
"2675",2021,4,22,"10:00",0.014,0.013,0.025,2.1,0.003,80,35
"2676",2021,4,22,"11:00",0.03,0.013,0.024,2.18,0.003,75,33
"2677",2021,4,22,"12:00",0.054,0.017,0.013,2.24,0.003,61,25
"2678",2021,4,22,"13:00",0.073,0.023,0.009,2.29,0.003,55,24
"2679",2021,4,22,"14:00",0.066,0.031,0.005,2.31,0.003,46,21
"2680",2021,4,22,"15:00",0.063,0.038,0.003,2.31,0.003,36,16
"2681",2021,4,22,"16:00",0.065,0.046,0.003,2.28,0.003,33,13
"2682",2021,4,22,"17:00",0.07,0.054,0.003,2.24,0.003,32,13
"2683",2021,4,22,"18:00",0.072,0.062,0.004,2.17,0.003,41,18
"2684",2021,4,22,"19:00",0.073,0.067,0.005,2.09,0.003,43,18
"2685",2021,4,22,"20:00",0.069,0.069,0.007,2.04,0.003,43,18
"2686",2021,4,22,"21:00",0.057,0.067,0.012,2,0.003,44,20
"2687",2021,4,22,"22:00",0.052,0.065,0.014,1.99,0.003,44,21
"2688",2021,4,22,"23:00",0.028,0.061,0.026,2,0.003,55,25
